clade_name	SID31004	SID31009	SID31021	SID31030	SID31071	SID31112	SID31129	SID31137	SID31159	SID31160	SID31188	SID31219	SID31223	SID31233	SID31236	SID31237	SID31256	SID31267	SID31275	SID31276	SID31282	SID31285	SID31300	SID31328	SID31333	SID31337	SID31343	SID31360	SID31367	SID31379	SID31398	SID31416	SID31424	SID31428	SID31431	SID31446	SID31449	SID31450	SID31452	SID31455	SID31477	SID31489	SID31493	SID31501	SID31512	SID31519	SID31537	SID31549	SID31557	SID31582	SID31637	SID31685	SID31700	SID31705	SID31711	SID31714	SID31723	SID31749	SID31750	SID31766	SID31865	SID31866	SID31868	SID31870	SID31871	SID31872	SID31873	SID31874	SID31875	SID31876	SID31877	SID31878	SID31879	SID31880	SID31881	SID31883	SID31884	SID530002	SID530018	SID530026	SID530028	SID530039	SID530041	SID530050	SID530052	SID530054	SID530055	SID530074	SID530075	SID530119	SID530142	SID530154	SID530163	SID530167	SID530168	SID530172	SID530177	SID530185	SID530215	SID530227	SID530251	SID530258	SID530262	SID530295	SID530297	SID530315	SID530323	SID530331	SID530348	SID530364	SID530368	SID530373	SID530394	SID530398	SID530403	SID530444	SID530450	SID530451	SID530558	SID530600	SID530623	SID530697	SID530705	SID530743	SID530756	SID530840	SID530867	SID530890	SID531128	SID531155	SID531248	SID531274	SID531277	SID531281	SID531333	SID531352	SID531361	SID531382	SID531403	SID531414	SID531416	SID531424	SID531469	SID531663	SID531766	SID531775	SID532305	SID532749	SID532779	SID532796	SID532802	SID532826	SID532832	SID532915
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9621|s__GGB9621_SGB15073|t__SGB15073	0.0	0.0	0.00094	0.00135	0.0	0.0	0.0	0.0	0.0	0.03837	0.01079	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.02293	0.00821	0.0	0.0	0.0	0.0	0.0	0.00594	0.0	0.03528	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.01553	0.0	0.0	0.00095	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.00051	0.0	0.0	0.0	0.0	0.00033	0.00272	0.00258	0.00939	0.0	0.0	0.00652	0.0	0.0	0.0105	0.00028	0.03292	0.1131	0.10595	0.04503	0.01242	0.00273	0.0	0.0	0.14543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.00109	0.0	0.0	0.00016	0.0	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00495	0.0	0.0	0.0	0.00678	0.0	0.0	0.0	0.0	0.07066	0.00115	0.0	0.0	0.0	0.00149	0.0	0.0103	0.05931	0.02088	0.0	0.03981	0.0	0.0	0.10264	0.00548	0.00027	0.0	0.00889	0.00076	0.19776	0.0	0.00574	0.0	0.0	0.23069	0.0	0.0	0.00397	0.0	0.0	0.00353	0.0	0.0	0.0	0.22026	0.0	0.03311	0.0	0.0	0.04059	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43319	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.0	0.0	0.00165	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0734	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__GGB6649|s__GGB6649_SGB9391|t__SGB9391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02982	0.0	0.0	0.03213	0.00304	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.00753	0.01199	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01576	0.0	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02733	0.00019	0.0	0.02736	0.0	0.0	0.04385	0.0	0.0	0.0	0.01708	0.0	0.01812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB15411	0.0	0.0	0.00035	0.02135	0.0	0.0	0.0	0.0	0.0	0.03067	0.0	0.01015	0.02577	0.0	0.0	0.0	0.0	0.0	0.04931	0.04062	0.0	0.02267	0.02315	0.02296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06775	0.24057	0.0	0.0	0.06034	0.0	0.0	0.06641	0.0	0.01424	0.0	0.31478	0.01151	0.00101	0.0	0.0	0.00404	0.0	0.03628	0.0	0.0	0.0199	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.02812	0.0	0.0	0.0	0.0	0.05016	0.01774	0.0	0.49355	0.0	0.0	0.11112	0.01993	0.0	0.00343	0.03756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06196	0.0117	0.0	0.0	0.0	0.0	0.24957	0.00924	0.00111	0.02867	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04273	0.0	0.02965	0.03247	0.01757	0.0	0.03542	0.0	0.04915	0.00992	0.01543	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00253	0.0	0.00048	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB4342	0.0	0.0	0.0	0.0	0.00707	0.0	0.0	0.0	0.0	0.02885	0.0	0.00631	0.06662	0.00118	0.0	0.0	0.0	0.06471	0.00212	0.0	0.0	0.0	0.03067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01287	0.0	0.0	0.0	0.00459	0.02792	0.02605	0.00246	0.0	0.0	0.0	0.0	0.0	0.02357	0.0	0.00118	0.0	0.37417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00449	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.0	0.0	0.0	0.0	0.00263	0.0	0.0	0.10671	0.0	0.0	0.05153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231	0.0	0.0	0.0	0.14583	0.0	0.0	0.0	0.0	0.0	0.01043	0.0	0.0	0.0	0.01269	0.0	0.0	0.0	0.0	0.0	0.0	0.00476	0.0	0.0	0.0	0.0	0.05417	0.0	0.0	0.00548	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01454	0.0	0.01302	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcaceae_unclassified|s__Peptococcaceae_bacterium|t__SGB49168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00991	0.00638	0.0	0.0	0.0	0.0	0.0	0.00793	0.0	0.00061	0.0	0.0	0.01353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01073	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00401	0.0	0.0	0.0	0.0	0.0	0.08385	0.03967	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14252	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.03806	0.00014	0.00148	0.0	0.0	0.0	0.0	0.01195	0.0	0.00177	0.00111	0.0	0.03619	0.0121	0.00163	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0.00033	0.00412	0.0	0.0	0.0	0.02078	0.00054	0.0	0.0	0.0	0.0	0.0	0.03703	0.0	0.0	0.0	0.0	0.0	0.01237	0.0	0.0	0.00203	0.00034	0.0	0.0	0.0	0.00048	0.05425	0.00299	0.0	0.0	0.0114	0.00286	0.02066	0.0	0.0	0.0116	0.0	0.0	0.00176	0.12135	0.0	0.00182	0.0	0.0	0.00211	0.06115	0.0	0.0	0.0	0.00442	0.0	0.0	0.03235	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.00051	0.0	0.0	0.00032	0.0	0.00057	0.09356	0.0	0.0	0.0	0.00084	0.00904	0.0	0.0	0.00046	0.0	0.00235	0.0	0.01008	0.0272	0.01202	0.0	0.01564	0.0	0.00176	0.01131	0.00187	0.0	0.0	0.03442	0.0	0.0	0.0	0.0	0.0	0.00202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09863	0.0	0.00208	0.0	0.0	0.00516
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9787|s__GGB9787_SGB15410|t__SGB15410	0.0	0.0	0.0	0.03154	0.0145	0.0	0.0	0.0	0.0	0.07414	0.04805	0.05326	0.04636	0.00972	0.0	0.0	0.0	0.12603	0.05301	0.02946	0.0	0.00519	0.02928	0.04664	0.01514	0.0	0.0	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.00456	0.0	0.0	0.0	0.0107	0.04938	0.08688	0.04862	0.00072	0.0	0.0392	0.0	0.0	0.08599	0.0	0.0	0.0	0.04211	0.02448	0.0	0.0	0.0	0.0	0.0	0.04512	0.0	0.0	0.01509	0.0	0.0	0.0	0.0	0.0	0.00508	0.02186	0.0	0.0	0.04259	0.05627	0.0	0.0	0.0	0.08183	0.0	0.0	0.082	0.0	0.0	0.5584	0.05361	0.0	0.07701	0.0166	0.0	0.01196	0.03431	0.0	0.0	0.0	0.08193	0.00194	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.07485	0.00524	0.02816	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.00906	0.0	0.0	0.0	0.01797	0.0	0.08657	0.0	0.01171	0.0	0.0	0.0	0.0	0.00299	0.02379	0.0	0.0	0.00196	0.0	0.00028	0.0	0.0	0.09082	0.0	0.0	0.0	0.0	0.0	0.0	0.00779	0.0	0.0	0.0	0.0	0.0	0.00421	0.0	0.00555	0.0	0.0	0.08893
k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047|f__FGB3047|g__GGB9557|s__GGB9557_SGB14966|t__SGB14966	0.01323	0.0	0.04787	0.02044	0.0	0.0	0.0	0.0	0.0	0.00861	5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00546	0.00012	0.00116	0.03259	0.00636	0.01431	0.05208	0.01477	0.0	0.0	0.0106	0.0	0.0021	0.00258	0.0	0.01266	0.00028	0.02391	0.0075	0.01764	0.0	0.00136	0.04388	0.0	5e-05	0.0	0.0	0.0	0.00911	0.00205	0.00156	0.0	0.00586	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.00612	0.00225	0.0	0.00069	7e-05	0.0	0.0	0.0	0.01051	4e-05	0.02824	0.00862	5e-05	0.08244	0.02472	0.00434	0.0	0.00054	0.00087	0.0	0.00024	0.00098	0.00319	0.01772	0.0	0.0001	0.00501	0.00156	0.00192	0.01135	0.0	0.01989	0.0	0.01116	0.0	0.0	0.03504	0.00011	0.0	0.0	0.00659	0.00037	0.0	0.0	0.03407	0.0	0.00474	0.01105	0.0	0.00238	0.00834	0.0	0.01788	0.01312	0.01415	0.03801	0.00116	0.0	0.0	0.02899	0.0045	0.09799	0.01184	0.02981	0.0	0.04786	0.0107	0.0	0.00032	0.01421	0.01745	0.00179	0.00531	0.00018	0.0	0.1905	0.00225	0.0	0.00055	0.0	0.10889	0.0	0.00061	0.0	0.0	0.0	0.03512	0.00951	0.0	0.0	0.02573	0.01739	0.05452	0.0	0.07453	0.0565	0.00806
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei|t__SGB10130_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04498	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_sp_NSJ_68|t__SGB4772	0.0	0.0	0.01173	0.0	0.00188	0.0	0.0	0.0	0.0	0.00063	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0009	0.0034	0.00912	0.0	0.00523	0.01044	0.0	0.0	0.0	0.0	0.0	0.0	0.00324	0.0	9e-05	0.0	0.00334	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.00012	0.0	0.0	0.00481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.00507	0.0	0.0	0.0	0.00069	0.00866	0.01828	0.0	0.0	0.00574	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.00121	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.00294	0.0	0.0	0.0	0.00806	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.00472	0.0	0.0	0.00622	0.00131	0.0	0.0	0.00352	0.0	0.01114	0.0	0.0	0.0	0.01402	0.0	0.0	0.0	0.0	0.0	0.01299	0.0	0.00399	0.0072	0.0	0.0	0.0156	0.0	0.00111	0.0	0.00392	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4817	0.0	0.0	0.11671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32161	0.08452	0.0	0.05235	0.0	0.0	0.00038	0.01748	0.0	0.06976	0.0	0.00539	0.0	0.03508	0.0	0.0	0.0	0.02527	0.0	6e-05	0.00317	0.0	0.14792	0.0	0.0	0.0	0.0	0.0	0.00143	5e-05	0.0048	0.0	0.0	0.0	0.0	0.0	0.00024	0.00686	0.0	0.0	0.0	0.0	0.01317	0.0	0.0	0.0	0.0	0.0	0.00567	0.0	0.0	0.01345	0.0	0.0	0.25284	0.0	0.0	0.0	0.018	0.0	0.0	0.00032	0.00037	0.0	0.0	0.0	0.02078	0.0	0.0	0.0201	0.0	0.0	0.0	0.0	0.0	0.03381	0.01261	0.0	0.02056	2e-05	0.0	0.0	0.00012	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.17127	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27709	0.00011	0.0	0.0	0.00023	0.17289	0.0	0.0	0.0	0.0	0.00207	0.0001	0.00025	0.0	0.0	0.00158	0.0	0.0115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966	0.0	0.0	0.0	0.0	0.02799	0.0	0.0	0.0	0.0	0.43103	0.17248	0.03674	0.00885	0.1786	0.0	0.063	0.0	0.0	0.0	0.00397	0.0	0.0	0.06831	0.00738	0.04892	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03863	0.0	0.0	0.0	0.06334	0.03181	0.02059	0.0	0.0	0.0	0.0	0.06389	0.0	0.22784	0.0	0.01201	0.0	0.0	0.02108	0.0	0.0	0.0	0.0	0.0	0.02133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0456	0.0	0.0	0.00119	0.0	0.0	0.00069	0.0	0.0	0.06477	0.0218	0.01856	0.0	0.0	0.0	0.0	0.0	0.0	0.05709	0.0	0.0	0.0	0.08088	0.0	0.00011	0.0	0.14825	0.1889	0.0	0.0	0.03391	0.0	0.0	0.00723	0.0	0.0	0.0	0.0	0.0	0.0	0.00263	0.00151	0.0	0.0	0.02603	0.0	0.0108	0.0	0.0	0.0	0.0	0.0	0.0	0.03622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219	0.0	0.00983	0.0	0.00751	0.01394
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gilvus|t__SGB7929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Heteroscilispira|s__Candidatus_Heteroscilispira_lomanii|t__SGB63278	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.00089	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.00154	0.0	0.0	0.0	0.00127	0.0	0.0	0.00499	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00775	0.0	0.0	0.0	0.0	0.0	0.0	0.00615	0.00155	0.00048	0.0	0.00214	0.0	0.0	0.00564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB14925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00734	0.0	0.0	0.0	0.0	0.0	0.00275	0.0	0.0	0.00248	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.00199	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.00188	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.00812	0.0	0.0	0.00035	0.0	0.0	0.00594	0.0	0.0	0.0	0.01842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB4438	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.00278	0.01395	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522	0.0	0.0	0.00048	0.0	0.0	0.0	0.00217	0.00678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.0	0.0017	0.0	0.0	0.01093	0.00229	0.00122	0.01614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03799	0.0	0.0	0.0046	0.0	0.0	0.0	0.00083	0.0	0.0	0.02625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00515	0.0	0.0	0.00286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.03221	0.0	0.0	0.0	0.0026	0.00064	0.00551	0.0	0.0	0.0	0.0	0.0	0.00569	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.00383	0.0	0.0	0.00532	0.0	0.0	0.0	0.02099	0.0	0.0	0.0027	0.01319
