clade_name	GupDM_JP	GupDM_JG	GupDM_A4	GupDM_JM	GupDM_A13	GupDM_JK	GupDM_JI	GupDM_A7	GupDM_A2	GupDM_A_11	GupDM_JC	GupDM_JN	GupDM_JJ	GupDM_JO	GupDM_A1	GupDM_JE	GupDM_A12	GupDM_JL	GupDM_A14	GupDM_A8	GupDM_A3	GupDM_A10	GupDM_A5	GupDM_A_15	GupDM_JH	GupDM_JD	GupDM_A9	GupDM_A6	GupDM_JB	GupDM_JA	GupDM_HAK	GupDM_HAJ	GupDM_HAI	GupDM_HAH	GupDM_HAG	GupDM_HAL	GupDM_HAM	GupDM_HAN	GupDM_HAO	GupDM_HAP	GupDM_HAR	GupDM_HAT	GupDM_HDF	GupDM_HDB	GupDM_HCY	GupDM_HCL	GupDM_HCU	GupDM_HCV	GupDM_HCQ	GupDM_HCR	GupDM_HCS	GupDM_HCT	GupDM_HCM	GupDM_HCN	GupDM_HCO	GupDM_HCP	GupDM_HP	GupDM_HS	GupDM_HR	GupDM_HBR
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB6370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__GGB1407|s__GGB1407_SGB1930|t__SGB1930	0.01947	0.03775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04322	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_SGB1680|t__SGB1680	0.72141	0.38234	0.0	16.94236	0.0	0.99226	10.27604	0.0	0.00542	0.0	29.00861	15.93416	11.33539	8.69907	0.0	1.37125	0.85677	0.60578	0.0	0.0	0.04675	0.0	0.81678	0.0	0.0	19.49419	0.0	0.0	0.15542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47221	0.0	0.0	0.0	0.22067	0.0	0.0	0.0	0.70477	0.0	0.0424	5.66502	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4569|s__GGB4569_SGB6310|t__SGB6310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00217	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia|s__Prevotellamassilia_timonensis|t__SGB1477_group	0.37931	0.0	0.0	0.0	0.0	0.69792	0.0	0.0	0.10232	0.0	0.00523	0.0	0.56848	0.0	0.0	1.00942	0.0	0.0	0.0	0.0	0.0	0.0	0.40507	0.0	0.0	0.29867	0.0	1.43656	0.0	0.0	1.73805	0.0	0.0	0.0	6.93691	0.0	0.0	0.0	12.77504	0.0	0.0	5.63639	0.0	0.0	0.0	7.75408	0.0	0.0	0.0	0.44116	0.0	0.0	0.0	0.0	0.0	0.22588	0.0	1.53056	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_unclassified_SGB6487|t__SGB6487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00749	0.02025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28604	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB4153	0.03014	0.05451	0.0	0.0	0.0	0.0	0.0	0.0	0.10149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB2394|o__OFGB2394|f__FGB2394|g__GGB6544|s__GGB6544_SGB9243|t__SGB9243	0.04291	0.0	0.0	0.0	0.0	0.07019	0.0	0.0	0.0	0.0	0.0	0.0	0.34068	0.0	0.0	0.11159	0.0	0.0	0.0	0.0	0.0	0.0	0.01117	0.0	0.0	0.19411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4669|s__GGB4669_SGB6458|t__SGB6458	0.01163	0.0	6.13538	0.0	0.0	0.01071	0.00993	0.0	0.14695	0.04968	0.0	0.0	0.0	0.01169	0.00173	0.00731	0.0	3.07685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01195	2.79127	0.79074	0.0	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.0	0.0	0.24327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00713	7.17182	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3637	0.02628	0.05464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00727	0.0	0.0	0.0	0.0	0.00397	0.00454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02281	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3617	0.40295	0.71175	0.0	0.0	0.0	0.11863	0.0	0.0	0.00184	0.0	0.0	0.0	0.07772	0.0	0.0	0.17212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15099	0.0	0.0	0.0	0.0	0.91483	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930	0.02628	0.05464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00727	0.0	0.0	0.0	0.0	0.00397	0.00454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02281	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3617|s__GGB3617_SGB4891	0.40295	0.71175	0.0	0.0	0.0	0.11863	0.0	0.0	0.00184	0.0	0.0	0.0	0.07772	0.0	0.0	0.17212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15099	0.0	0.0	0.0	0.0	0.91483	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930|t__SGB4930	0.02628	0.05464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00727	0.0	0.0	0.0	0.0	0.00397	0.00454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02281	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB15408	0.01021	0.02637	0.0	0.0	0.0	0.00181	0.0	0.0	0.04716	0.0	0.0	0.0	0.07623	0.0	0.0	0.00358	0.0	0.0	0.0	0.0	0.0	0.0	0.0931	0.0	0.0	0.04042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01932	0.0	0.0	0.0	0.0	0.17809	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB5050	0.26075	0.56677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3617|s__GGB3617_SGB4891|t__SGB4891	0.40295	0.71175	0.0	0.0	0.0	0.11863	0.0	0.0	0.00184	0.0	0.0	0.0	0.07772	0.0	0.0	0.17212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15099	0.0	0.0	0.0	0.0	0.91483	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9673	0.04762	0.04499	0.0	0.0	0.0	0.0109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9673|s__GGB9673_SGB15172	0.04762	0.04499	0.0	0.0	0.0	0.0109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9673|s__GGB9673_SGB15172|t__SGB15172	0.04762	0.04499	0.0	0.0	0.0	0.0109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum|t__SGB7961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3733	0.05703	0.06536	0.0	0.22652	0.0	0.0	0.20849	0.0	0.0	0.02483	0.48377	0.23036	0.29286	0.17918	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34858	0.0	0.0	0.12949	0.0	0.67507	0.0	0.0	0.0	0.0	0.18451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.0	0.0	0.72935	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9593	0.05109	0.09204	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0	0.0142	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.01326	0.06587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00237	0.01634	0.0	0.00289	0.0	0.0	0.13656	0.0	0.00127	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3733|s__GGB3733_SGB5066	0.05703	0.06536	0.0	0.22652	0.0	0.0	0.20849	0.0	0.0	0.02483	0.48377	0.23036	0.29286	0.17918	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34858	0.0	0.0	0.12949	0.0	0.67507	0.0	0.0	0.0	0.0	0.18451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.0	0.0	0.72935	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9593|s__GGB9593_SGB15015	0.05109	0.09204	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0	0.0142	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.01326	0.06587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00237	0.01634	0.0	0.00289	0.0	0.0	0.13656	0.0	0.00127	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3733|s__GGB3733_SGB5066|t__SGB5066	0.05703	0.06536	0.0	0.22652	0.0	0.0	0.20849	0.0	0.0	0.02483	0.48377	0.23036	0.29286	0.17918	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34858	0.0	0.0	0.12949	0.0	0.67507	0.0	0.0	0.0	0.0	0.18451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.0	0.0	0.72935	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB4122	0.00688	0.02456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_bacterium|t__SGB2241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05592	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9593|s__GGB9593_SGB15015|t__SGB15015	0.05109	0.09204	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0	0.0142	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.01326	0.06587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00237	0.01634	0.0	0.00289	0.0	0.0	0.13656	0.0	0.00127	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05776	0.06794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9331	0.93554	0.0	0.0	0.0	0.0	1.65815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46853	0.0	0.00292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9331|s__GGB9331_SGB14294	0.93554	0.0	0.0	0.0	0.0	1.65815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46853	0.0	0.00292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis	0.0	0.0	0.0	0.0	0.0	0.0	0.00293	0.0	0.00068	0.0	0.0	0.0	0.18211	0.0	0.0	0.0	0.0	0.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10236	0.0	0.0	0.0	0.92605	0.09617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB13999	0.45249	0.99534	0.05317	0.0	0.0	0.0	0.07569	0.0	0.0	0.0	0.0	0.0	0.03117	0.08719	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.41236	0.0	0.0	0.00721	0.0	0.0	0.11575	0.0	0.00743	0.0	0.0	0.0	0.00036	0.0	0.54623	0.0	0.0	0.07034	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.14853	0.0	0.0	0.0184	0.0	0.00035	0.0	0.20579	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Fenollaria|s__Fenollaria_timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9331|s__GGB9331_SGB14294|t__SGB14294	0.93554	0.0	0.0	0.0	0.0	1.65815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46853	0.0	0.00292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis|t__SGB4418	0.0	0.0	0.0	0.0	0.0	0.0	0.00293	0.0	0.00068	0.0	0.0	0.0	0.18211	0.0	0.0	0.0	0.0	0.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10236	0.0	0.0	0.0	0.92605	0.09617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB13999|t__SGB13999	0.45249	0.99534	0.05317	0.0	0.0	0.0	0.07569	0.0	0.0	0.0	0.0	0.0	0.03117	0.08719	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.41236	0.0	0.0	0.00721	0.0	0.0	0.11575	0.0	0.00743	0.0	0.0	0.0	0.00036	0.0	0.54623	0.0	0.0	0.07034	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.14853	0.0	0.0	0.0184	0.0	0.00035	0.0	0.20579	0.0	0.0
