clade_name	SZAXPI003409-8	SZAXPI003410-3	SZAXPI003411-6	SZAXPI003412-1	SZAXPI003413-4	SZAXPI003414-3	SZAXPI003415-12	SZAXPI003416-4	SZAXPI003417-4	SZAXPI003418-8	SZAXPI003419-6	SZAXPI003420-4	SZAXPI003421-5	SZAXPI003422-11	SZAXPI003423-8	SZAXPI003424-12	SZAXPI003425-1	SZAXPI003426-11	SZAXPI003427-1	SZAXPI003428-6	SZAXPI003429-3	SZAXPI003430-5	SZAXPI003431-1	SZAXPI003432-12	SZAXPI003433-7	SZAXPI003434-7	SZAXPI003435-11	SZAXPI003436-7	SZAXPI003437-3	SZAXPI015209-133	SZAXPI015210-17	SZAXPI015211-166	SZAXPI015212-113	SZAXPI015213-15	SZAXPI015214-19	SZAXPI015215-20	SZAXPI015216-169	SZAXPI015217-140	SZAXPI015218-16	SZAXPI015219-129	SZAXPI015220-136	SZAXPI015221-142	SZAXPI015222-123	SZAXPI015223-158	SZAXPI015224-13	SZAXPI015225-18	SZAXPI015226-14	SZAXPI015227-13	SZAXPI015228-14	SZAXPI015229-15	SZAXPI015230-16	SZAXPI015231-17	SZAXPI015232-18	SZAXPI015233-19	SZAXPI015234-20	SZAXPI015235-21	SZAXPI015237-23	SZAXPI015238-24	SZAXPI015239-25	SZAXPI015240-26	SZAXPI015241-27	SZAXPI015242-30	SZAXPI015243-31	SZAXPI015244-32	SZAXPI015245-33	SZAXPI015246-34	SZAXPI015247-35	SZAXPI015248-36	SZAXPI015249-37	SZAXPI015250-39	SZAXPI015251-41	SZAXPI015252-43	SZAXPI015253-44	SZAXPI015254-45	SZAXPI015255-46	SZAXPI015256-47	SZAXPI015257-56	SZAXPI015258-57	SZAXPI015259-62	SZAXPI015260-74	SZAXPI015261-75	SZAXPI015262-79	SZAXPI015263-84	SZAXPI015264-87	SZAXPI015265-88	SZAXPI015266-89	SZAXPI015267-102	SZAXPI015268-109	SZAXPI015269-94	SZAXPI015270-90	SZAXPI015271-93	SZAXPI015272-108	SZAXPI015273-95	SZAXPI015274-111	SZAXPI017451-16	SZAXPI017452-17	SZAXPI017453-19	SZAXPI017454-20	SZAXPI017455-21	SZAXPI017456-23	SZAXPI017457-24	SZAXPI017458-25	SZAXPI017459-26	SZAXPI017460-27	SZAXPI017461-32	SZAXPI017462-33	SZAXPI017463-36	SZAXPI017464-37	SZAXPI017465-43	SZAXPI017466-84	SZAXPI017467-87	SZAXPI017468-88	SZAXPI017580-90	SZAXPI017581-93	SZAXPI017582-94	SZAXPI017583-102	SZAXPI017584-108	SZAXPI017585-109	SZAXPI017586-111	SZAXPI017587-113	SZAXPI017588-123	SZAXPI017589-133	SZAXPI017590-136	SZAXPI017591-140	SZAXPI017592-142	SZAXPI017593-158	SZAXPI017594-166	SZAXPI017595-169
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB4721	0.06982	0.0	0.0	0.0	0.03565	0.0	1.05295	0.0	0.02247	0.00366	0.0	0.00308	0.03163	0.0	0.0	0.0	0.0	0.14463	0.0	0.00036	0.00276	0.0	0.23143	0.05215	0.0	2.07399	0.12403	0.0	0.0	0.0	0.00268	0.0	0.0	0.03984	0.0	0.10538	0.47051	0.16331	0.12285	0.0	0.0	0.0	0.62652	0.18314	0.00465	0.61574	0.0	0.7464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06526	0.0	0.0	0.33763	0.0	0.0	0.08805	0.01361	0.0	0.0	0.0	0.0	0.10393	0.0	0.12305	0.0	0.0	0.00013	0.0	0.04397	0.00054	0.0	0.0	0.0	0.12872	0.0	0.05652	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22972	0.0	0.0	0.0	0.83329	0.0	0.0	0.0	0.11669	0.0	0.0	0.02489	0.0	0.0	0.0	0.0	0.0	0.0	0.06774	0.0	0.25645	0.0	0.0	0.64103	0.0	0.0	0.53603	0.0	1.49913	0.55667	0.00057	0.10795	0.29946	0.13472	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__SGB1867	0.12373	0.08254	0.05291	1.33823	0.13349	0.00863	0.02763	0.07434	0.15775	0.23274	0.0291	0.02009	0.23388	0.09761	3.14668	0.00269	0.00122	3.23841	0.25174	0.0051	3.35212	0.01941	0.19496	0.06489	3.966	3.08649	0.05531	0.0193	0.06745	4.62639	0.02733	2.85698	0.11961	0.01633	0.00085	0.15534	0.01175	0.06621	0.11353	0.00092	0.00288	0.02915	1.03609	0.05176	0.00627	0.09018	0.05888	0.29478	0.47714	0.0	1.01266	0.34823	0.0	0.08254	0.04304	0.62242	6.61066	0.53065	0.64799	0.46308	0.25241	0.28389	1.62707	0.00605	1.16748	0.00727	2.11604	0.11988	0.0051	0.07096	0.87334	0.17744	0.02698	2.57788	1.07785	3.1916	0.1738	0.64199	0.00446	0.00268	0.26464	0.04977	0.0411	0.0587	0.77659	0.58718	0.07067	1.05551	0.25522	0.29311	0.66407	0.43274	0.01106	3.43062	0.0	0.00305	0.19352	0.08162	1.62591	1.12613	0.4239	0.95499	0.86532	0.04317	0.15111	0.6521	0.01822	9.12234	0.00209	0.02443	0.0453	0.20131	0.25499	0.08176	7.09815	4.51948	0.24611	14.42529	3.13702	0.16599	0.0304	1.69577	0.00698	0.04639	0.00457	0.56268	0.07609	0.67669
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9707|s__GGB9707_SGB15229|t__SGB15229	0.01002	0.0	0.13164	0.0	0.00923	0.0	0.0	0.0	0.0	0.0	0.0	0.02532	0.0	0.0	0.0	0.0	0.0	0.05763	0.0	0.0	0.0	0.0	0.0	0.0104	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02633	0.0	0.0	0.00585	0.0	0.01969	0.0	0.0	0.00153	0.0	0.2431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.01218	0.0	0.05529	0.0	0.07994	0.12335	0.0	0.0	0.0	0.07557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06545	0.0	0.00737	0.0	0.0	0.0	0.03496	0.14248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31356	0.0	0.0	0.0	0.0	0.07318	0.0074	0.09497	0.07707	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9522|s__GGB9522_SGB14921|t__SGB14921	0.10304	0.0	0.00934	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.00261	0.0	0.0	0.0	0.00014	0.0007	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.02666	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.01489	0.06514	0.00664	0.01894	0.0	0.00315	0.0	0.0	0.0	0.00045	0.0	0.00052	0.05024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00367	0.0	0.0	0.0	0.0	0.0	0.00232	0.01859	0.0	0.00281	0.0	0.0	0.0	0.01379	0.0	0.0	0.00687	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	0.00207	0.00906	0.0	0.0	0.0	0.00209	0.02699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02023	0.0	0.0	0.0	0.00622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00619	0.0	0.0	0.03373	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05535	0.0	0.02589	0.05087	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae|t__SGB9712_group	0.0	0.18695	0.00383	0.00016	0.0062	0.00234	0.00311	0.00813	0.0	1.55511	0.00207	0.01801	0.00042	0.0	0.00744	0.15317	0.00383	0.0	6e-05	0.00042	0.06865	0.05063	9e-05	0.0	0.11747	0.0	0.01652	0.00448	0.00051	0.0	0.0	0.00058	0.84172	0.0184	0.03173	0.00511	0.0	0.0	0.00014	0.00203	0.01824	0.08027	0.00351	0.0	0.06401	0.00221	0.69076	0.0	0.02973	0.00166	0.01286	0.22413	0.01475	0.00234	0.00068	0.59088	0.01584	0.00581	0.00728	6e-05	0.08135	0.00415	0.01147	0.0	0.55366	0.45387	0.26106	0.00891	0.00274	0.00717	0.02129	0.51082	0.00041	0.22577	0.23551	0.00182	0.025	0.69812	1.0571	0.71266	0.08892	0.0031	0.00205	0.0	0.03293	0.17141	0.0024	0.07346	0.00652	0.03816	0.00425	0.00425	1.78928	0.08811	0.0	0.07419	0.0	0.14669	0.18435	0.14031	0.05113	0.52642	0.00404	0.0	0.1708	0.05405	0.0	0.0	0.00414	0.0	0.24977	0.00031	0.00199	0.0	0.01986	0.0902	0.02468	0.0038	0.28062	0.00925	0.41315	0.00047	0.0	0.00549	0.0	0.00314	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_NSJ_60|t__SGB15124	0.00482	0.0353	0.00175	0.00044	0.0091	0.00231	0.0012	0.0	0.0322	0.0	0.0	0.00957	0.09479	0.04695	0.00303	0.01182	0.039	0.00953	0.0	0.0	0.0	0.0	0.00221	0.00103	0.00109	0.05637	0.01489	0.11711	0.0	0.03534	0.0	0.0	4e-05	0.01053	0.0	0.04151	0.0975	0.01302	0.02535	0.0	0.00404	0.0	0.03038	0.0	0.00018	0.00561	0.13287	0.01401	0.0	0.0	0.0	0.0	0.10259	0.0	0.00584	0.00203	0.0	0.00358	0.0	0.06384	0.04497	0.00566	0.03028	0.00169	0.02232	0.00271	0.02772	0.0	0.00865	0.02265	0.0862	0.00595	0.00927	0.1165	0.00011	0.00413	0.0059	0.01478	0.05125	0.0	0.0376	0.10617	0.00125	0.00265	0.00983	0.0	0.03078	0.04578	0.09098	0.01682	0.00829	0.02793	0.0	0.22992	0.0	0.0	0.00501	0.00164	0.0	0.0	0.03754	0.0	0.0	0.01282	0.02133	0.03304	0.53348	0.06691	0.01035	0.04067	0.00922	0.0	0.06471	0.02087	0.0	0.03965	0.00386	0.05183	0.0	0.0	5e-05	0.07467	0.00713	0.00054	0.00857	0.0	0.0071	0.02756
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3571|s__GGB3571_SGB4778|t__SGB4778	0.02755	0.0	0.03662	0.0	0.00244	0.00427	0.0	0.0	0.0	0.0	0.03452	0.01787	0.02761	0.23416	0.0	0.0	0.01187	0.0	0.0	0.0	0.0	0.0	0.01756	0.01381	0.0	0.0	0.05577	0.0	0.0	0.0	0.00104	0.0	0.0196	0.0	0.0	0.12711	0.0	0.01611	0.0119	0.0	0.03384	0.0	0.02665	0.06445	0.0002	0.03297	0.0	0.10834	0.0	0.0	0.14091	0.01981	0.0	0.0	0.0	0.00965	0.0	0.02385	0.0	0.07554	0.06097	0.02971	0.03746	0.02923	0.00977	0.0	0.0	0.0	0.03295	0.0371	0.07828	0.02437	0.0	0.0	0.00903	0.0	0.0	0.0322	0.0	0.0	0.0	0.02546	0.02707	0.02971	0.02861	0.06135	0.0	0.01491	0.01826	0.02004	0.09233	0.02347	0.01606	0.0	0.0	0.0	0.03445	0.0	0.0	0.0	0.01677	0.0	0.0	0.0	0.0	0.0099	0.02555	0.0	0.0	0.02596	0.02003	0.0043	0.01198	0.01854	0.0	0.0	0.0	0.0	0.04953	0.0	0.0	0.0	0.04271	0.124	0.0283	0.04078	0.07445	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB17347	0.00457	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii|t__SGB1948	0.0	0.0	0.0	0.00043	0.0	0.0	0.02102	0.0	0.0	0.02191	0.0	0.0	0.0	0.00029	0.00776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34154	0.00316	0.0	0.0	0.0	0.01314	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.26516	0.0	0.0	0.0	0.03149	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03442	0.26482	0.00047	0.0	0.0	0.0	0.00275	0.0	0.0	0.0	0.0	0.0	0.20645	0.0	0.00145	0.0	0.0	0.0	0.05419	0.00549	0.0	0.0006	0.0	0.0	0.0	0.0	0.13721	0.0	0.0035	0.0	0.0	0.0	0.0	0.00525	0.0	0.0	0.0	0.0	0.0	0.02769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01673	0.0	0.0	0.0	0.0	0.12371	0.0	0.0	0.0225	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_rubneri|t__SGB8056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00787	0.00071	0.0	0.0	0.05557	0.0	0.13739	0.0	0.05047	0.0	0.0	0.0	0.0	0.0	0.03954	0.0	0.0	0.0	0.0	0.01154	0.00096	0.0	0.00128	0.0	0.0	0.0	0.0	0.0	0.01769	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.0	0.11938	0.00663	0.0	0.00461	0.00205	0.0	0.0	0.0	0.0	0.00157	0.00852	0.0	0.0	0.0	0.0	0.0	0.01155	0.00541	0.0	0.00102	0.05622	0.11824	0.0	0.0	0.0	0.01199	0.0	0.0	0.01969	0.01921	0.00351	0.00309	0.0	0.00039	0.0	0.0	8e-05	0.0	0.0	0.0	0.00399	0.00285	0.00093	0.02882	0.0	0.00382	0.0	0.01084	0.0	0.00255	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.02521	0.0	0.0	0.0	0.00235	0.0
