run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR1293898	ERP013933	SAMEA3879600	ERS1066734	ERX1365470	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4668761	MMRS95277876ST-27-0-0	stool sample
ERR1293901	ERP013933	SAMEA3879600	ERS1066734	ERX1365473	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4665966	MMRS95277876ST-27-0-0	stool sample
ERR1293903	ERP013933	SAMEA3879601	ERS1066735	ERX1365475	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9324920	MMRS84954772ST-27-0-0	stool sample
ERR1293905	ERP013933	SAMEA3879601	ERS1066735	ERX1365477	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9287626	MMRS84954772ST-27-0-0	stool sample
ERR1293907	ERP013933	SAMEA3879602	ERS1066736	ERX1365479	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7494809	MMRS43563715ST-27-0-0	stool sample
ERR1293910	ERP013933	SAMEA3879603	ERS1066737	ERX1365482	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8504098	MMRS65862658ST-27-0-0	stool sample
ERR1293911	ERP013933	SAMEA3879603	ERS1066737	ERX1365483	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8484754	MMRS65862658ST-27-0-0	stool sample
ERR1293912	ERP013933	SAMEA3879603	ERS1066737	ERX1365484	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7736227	MMRS65862658ST-27-0-0	stool sample
ERR1293917	ERP013933	SAMEA3879604	ERS1066738	ERX1365489	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7533431	MMRS15137911ST-27-0-0	stool sample
ERR1293918	ERP013933	SAMEA3879605	ERS1066739	ERX1365490	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8529553	MMRS42570301ST-27-0-0	stool sample
ERR1293919	ERP013933	SAMEA3879605	ERS1066739	ERX1365491	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8372675	MMRS42570301ST-27-0-0	stool sample
ERR1293921	ERP013933	SAMEA3879605	ERS1066739	ERX1365493	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8369047	MMRS42570301ST-27-0-0	stool sample
ERR1293922	ERP013933	SAMEA3879606	ERS1066740	ERX1365494	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8333063	MMRS81130264ST-27-0-0	stool sample
ERR1293924	ERP013933	SAMEA3879606	ERS1066740	ERX1365496	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8288519	MMRS81130264ST-27-0-0	stool sample
ERR1293925	ERP013933	SAMEA3879606	ERS1066740	ERX1365497	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8449071	MMRS81130264ST-27-0-0	stool sample
ERR1293927	ERP013933	SAMEA3879607	ERS1066741	ERX1365499	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6228325	MMRS51307502ST-27-0-0	stool sample
ERR1293930	ERP013933	SAMEA3879608	ERS1066742	ERX1365502	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	12765378	MMRS61683006ST-27-0-0	stool sample
ERR1293931	ERP013933	SAMEA3879608	ERS1066742	ERX1365503	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	12337827	MMRS61683006ST-27-0-0	stool sample
ERR1293936	ERP013933	SAMEA3879609	ERS1066743	ERX1365508	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7215511	MMRS97327636ST-27-0-0	stool sample
ERR1293937	ERP013933	SAMEA3879609	ERS1066743	ERX1365509	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6589018	MMRS97327636ST-27-0-0	stool sample
ERR1293056	ERP013933	SAMEA3879500	ERS1066634	ERX1364628	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	879359	MMRS11288076ST-27-0-0	stool sample
ERR1293061	ERP013933	SAMEA3879501	ERS1066635	ERX1364633	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	563222	MMRS99045180ST-27-0-0	stool sample
ERR1293065	ERP013933	SAMEA3879502	ERS1066636	ERX1364637	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1152262	MMRS66868025ST-27-0-0	stool sample
ERR1293067	ERP013933	SAMEA3879502	ERS1066636	ERX1364639	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1178059	MMRS66868025ST-27-0-0	stool sample
ERR1293068	ERP013933	SAMEA3879503	ERS1066637	ERX1364640	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	781574	MMRS36405092ST-27-0-0	stool sample
ERR1293071	ERP013933	SAMEA3879503	ERS1066637	ERX1364643	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	728835	MMRS36405092ST-27-0-0	stool sample
ERR1293072	ERP013933	SAMEA3879504	ERS1066638	ERX1364644	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	665388	MMRS81135225ST-27-0-0	stool sample
ERR1293076	ERP013933	SAMEA3879505	ERS1066639	ERX1364648	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	880993	MMRS77321055ST-27-0-0	stool sample
ERR1293077	ERP013933	SAMEA3879505	ERS1066639	ERX1364649	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	880314	MMRS77321055ST-27-0-0	stool sample
ERR1293081	ERP013933	SAMEA3879506	ERS1066640	ERX1364653	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	805708	MMRS86178473ST-27-0-0	stool sample
ERR1293083	ERP013933	SAMEA3879506	ERS1066640	ERX1364655	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	851980	MMRS86178473ST-27-0-0	stool sample
ERR1293087	ERP013933	SAMEA3879507	ERS1066641	ERX1364659	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	713815	MMRS64281551ST-27-0-0	stool sample
ERR1293093	ERP013933	SAMEA3879509	ERS1066643	ERX1364665	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1061871	MMRS84085284ST-27-0-0	stool sample
ERR1293097	ERP013933	SAMEA3879510	ERS1066644	ERX1364669	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1050204	MMRS62376181ST-27-0-0	stool sample
ERR1293101	ERP013933	SAMEA3879511	ERS1066645	ERX1364673	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1872715	MMRS92727331ST-27-0-0	stool sample
ERR1293102	ERP013933	SAMEA3879511	ERS1066645	ERX1364674	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1829527	MMRS92727331ST-27-0-0	stool sample
ERR1293104	ERP013933	SAMEA3879512	ERS1066646	ERX1364676	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	667582	MMRS14379078ST-27-0-0	stool sample
ERR1293105	ERP013933	SAMEA3879512	ERS1066646	ERX1364677	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	629516	MMRS14379078ST-27-0-0	stool sample
ERR1293107	ERP013933	SAMEA3879512	ERS1066646	ERX1364679	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	666078	MMRS14379078ST-27-0-0	stool sample
ERR1293108	ERP013933	SAMEA3879513	ERS1066647	ERX1364680	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	707749	MMRS62666492ST-27-0-0	stool sample
ERR1293110	ERP013933	SAMEA3879513	ERS1066647	ERX1364682	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	798709	MMRS62666492ST-27-0-0	stool sample
ERR1293112	ERP013933	SAMEA3879514	ERS1066648	ERX1364684	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1643129	MMRS67096717ST-27-0-0	stool sample
ERR1293113	ERP013933	SAMEA3879514	ERS1066648	ERX1364685	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1702103	MMRS67096717ST-27-0-0	stool sample
ERR1293120	ERP013933	SAMEA3879516	ERS1066650	ERX1364692	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1152131	MMRS97052561ST-27-0-0	stool sample
ERR1293122	ERP013933	SAMEA3879516	ERS1066650	ERX1364694	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1156474	MMRS97052561ST-27-0-0	stool sample
ERR1293127	ERP013933	SAMEA3879517	ERS1066651	ERX1364699	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	624208	MMRS18295921ST-27-0-0	stool sample
ERR1293130	ERP013933	SAMEA3879518	ERS1066652	ERX1364702	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	795496	MMRS72802364ST-27-0-0	stool sample
ERR1293133	ERP013933	SAMEA3879519	ERS1066653	ERX1364705	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	516486	MMRS59699117ST-27-0-0	stool sample
ERR1293134	ERP013933	SAMEA3879519	ERS1066653	ERX1364706	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	499013	MMRS59699117ST-27-0-0	stool sample
ERR1293140	ERP013933	SAMEA3879521	ERS1066655	ERX1364712	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1906312	MMRS24340226ST-27-0-0	stool sample
ERR1293142	ERP013933	SAMEA3879521	ERS1066655	ERX1364714	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1893927	MMRS24340226ST-27-0-0	stool sample
ERR1293146	ERP013933	SAMEA3879522	ERS1066656	ERX1364718	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1693123	MMRS91297590ST-27-0-0	stool sample
ERR1293153	ERP013933	SAMEA3879524	ERS1066658	ERX1364725	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	851977	MMRS57276462ST-27-0-0	stool sample
ERR1293154	ERP013933	SAMEA3879524	ERS1066658	ERX1364726	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	802120	MMRS57276462ST-27-0-0	stool sample
ERR1293159	ERP013933	SAMEA3879525	ERS1066659	ERX1364731	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	562718	MMRS57569834ST-27-0-0	stool sample
ERR1293162	ERP013933	SAMEA3879526	ERS1066660	ERX1364734	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	630947	MMRS95674036ST-27-0-0	stool sample
ERR1293165	ERP013933	SAMEA3879527	ERS1066661	ERX1364737	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	734220	MMRS71762412ST-27-0-0	stool sample
ERR1293168	ERP013933	SAMEA3879528	ERS1066662	ERX1364740	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1256755	MMRS51737257ST-27-0-0	stool sample
ERR1293171	ERP013933	SAMEA3879528	ERS1066662	ERX1364743	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1249599	MMRS51737257ST-27-0-0	stool sample
ERR1293172	ERP013933	SAMEA3879529	ERS1066663	ERX1364744	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	638262	MMRS51410669ST-27-0-0	stool sample
ERR1293175	ERP013933	SAMEA3879529	ERS1066663	ERX1364747	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	593037	MMRS51410669ST-27-0-0	stool sample
ERR1293177	ERP013933	SAMEA3879530	ERS1066664	ERX1364749	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1991324	MMRS17963147ST-27-0-0	stool sample
ERR1293178	ERP013933	SAMEA3879530	ERS1066664	ERX1364750	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1834469	MMRS17963147ST-27-0-0	stool sample
ERR1293181	ERP013933	SAMEA3879531	ERS1066665	ERX1364753	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1400361	MMRS44203591ST-27-0-0	stool sample
ERR1293184	ERP013933	SAMEA3879531	ERS1066665	ERX1364756	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1239868	MMRS44203591ST-27-0-0	stool sample
ERR1293192	ERP013933	SAMEA3879533	ERS1066667	ERX1364764	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	705243	MMRS68910755ST-27-0-0	stool sample
ERR1293193	ERP013933	SAMEA3879534	ERS1066668	ERX1364765	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1011090	MMRS54316675ST-27-0-0	stool sample
ERR1293196	ERP013933	SAMEA3879534	ERS1066668	ERX1364768	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	959462	MMRS54316675ST-27-0-0	stool sample
ERR1293199	ERP013933	SAMEA3879535	ERS1066669	ERX1364771	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	735897	MMRS93508324ST-27-0-0	stool sample
ERR1293204	ERP013933	SAMEA3879536	ERS1066670	ERX1364776	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	985350	MMRS67690541ST-27-0-0	stool sample
ERR1293210	ERP013933	SAMEA3879538	ERS1066672	ERX1364782	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	877237	MMRS21365932ST-27-0-0	stool sample
ERR1293212	ERP013933	SAMEA3879538	ERS1066672	ERX1364784	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	913564	MMRS21365932ST-27-0-0	stool sample
ERR1293213	ERP013933	SAMEA3879539	ERS1066673	ERX1364785	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1034903	MMRS67247116ST-27-0-0	stool sample
ERR1293216	ERP013933	SAMEA3879539	ERS1066673	ERX1364788	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1111599	MMRS67247116ST-27-0-0	stool sample
ERR1293217	ERP013933	SAMEA3879540	ERS1066674	ERX1364789	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1331895	MMRS77018926ST-27-0-0	stool sample
ERR1293219	ERP013933	SAMEA3879540	ERS1066674	ERX1364791	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1443234	MMRS77018926ST-27-0-0	stool sample
ERR1293221	ERP013933	SAMEA3879541	ERS1066675	ERX1364793	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	705402	MMRS39582183ST-27-0-0	stool sample
ERR1293222	ERP013933	SAMEA3879541	ERS1066675	ERX1364794	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	714453	MMRS39582183ST-27-0-0	stool sample
ERR1293223	ERP013933	SAMEA3879541	ERS1066675	ERX1364795	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	746755	MMRS39582183ST-27-0-0	stool sample
ERR1293224	ERP013933	SAMEA3879541	ERS1066675	ERX1364796	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	654777	MMRS39582183ST-27-0-0	stool sample
ERR1293227	ERP013933	SAMEA3879542	ERS1066676	ERX1364799	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	771003	MMRS33294861ST-27-0-0	stool sample
ERR1293230	ERP013933	SAMEA3879543	ERS1066677	ERX1364802	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	822965	MMRS32573774ST-27-0-0	stool sample
ERR1293232	ERP013933	SAMEA3879543	ERS1066677	ERX1364804	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	828719	MMRS32573774ST-27-0-0	stool sample
ERR1293236	ERP013933	SAMEA3879544	ERS1066678	ERX1364808	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1535200	MMRS31306426ST-27-0-0	stool sample
ERR1293240	ERP013933	SAMEA3879545	ERS1066679	ERX1364812	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1789147	MMRS41711735ST-27-0-0	stool sample
ERR1293242	ERP013933	SAMEA3879546	ERS1066680	ERX1364814	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	944132	MMRS86168210ST-27-0-0	stool sample
ERR1293244	ERP013933	SAMEA3879546	ERS1066680	ERX1364816	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	896870	MMRS86168210ST-27-0-0	stool sample
ERR1293246	ERP013933	SAMEA3879547	ERS1066681	ERX1364818	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	725543	MMRS84159866ST-27-0-0	stool sample
ERR1293251	ERP013933	SAMEA3879548	ERS1066682	ERX1364823	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	920121	MMRS65945127ST-27-0-0	stool sample
ERR1293256	ERP013933	SAMEA3879549	ERS1066683	ERX1364828	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	928175	MMRS54246132ST-27-0-0	stool sample
ERR1293259	ERP013933	SAMEA3879550	ERS1066684	ERX1364831	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1116558	MMRS65742083ST-27-0-0	stool sample
ERR1293265	ERP013933	SAMEA3879552	ERS1066686	ERX1364837	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	702381	MMRS85548821ST-27-0-0	stool sample
ERR1293270	ERP013933	SAMEA3879553	ERS1066687	ERX1364842	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	795852	MMRS29805707ST-27-0-0	stool sample
ERR1293277	ERP013933	SAMEA3879555	ERS1066689	ERX1364849	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1680697	MMRS86958796ST-27-0-0	stool sample
ERR1293280	ERP013933	SAMEA3879555	ERS1066689	ERX1364852	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1805451	MMRS86958796ST-27-0-0	stool sample
ERR1293288	ERP013933	SAMEA3879557	ERS1066691	ERX1364860	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	792738	MMRS43939546ST-27-0-0	stool sample
ERR1293290	ERP013933	SAMEA3879558	ERS1066692	ERX1364862	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	542715	MMRS44197125ST-27-0-0	stool sample
ERR1293296	ERP013933	SAMEA3879559	ERS1066693	ERX1364868	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	521929	MMRS85382779ST-27-0-0	stool sample
ERR1293300	ERP013933	SAMEA3879560	ERS1066694	ERX1364872	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	879890	MMRS16644320ST-27-0-0	stool sample
ERR1293302	ERP013933	SAMEA3879561	ERS1066695	ERX1364874	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	741353	MMRS94549160ST-27-0-0	stool sample
ERR1293304	ERP013933	SAMEA3879561	ERS1066695	ERX1364876	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	837576	MMRS94549160ST-27-0-0	stool sample
ERR1293306	ERP013933	SAMEA3879562	ERS1066696	ERX1364878	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	992351	MMRS47685461ST-27-0-0	stool sample
ERR1293309	ERP013933	SAMEA3879563	ERS1066697	ERX1364881	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1012049	MMRS25641480ST-27-0-0	stool sample
ERR1293313	ERP013933	SAMEA3879564	ERS1066698	ERX1364885	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	915640	MMRS56137463ST-27-0-0	stool sample
ERR1293317	ERP013933	SAMEA3879565	ERS1066699	ERX1364889	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	720444	MMRS20257302ST-27-0-0	stool sample
ERR1293319	ERP013933	SAMEA3879565	ERS1066699	ERX1364891	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	810483	MMRS20257302ST-27-0-0	stool sample
ERR1293326	ERP013933	SAMEA3879567	ERS1066701	ERX1364898	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	989290	MMRS72980899ST-27-0-0	stool sample
ERR1293338	ERP013933	SAMEA3879570	ERS1066704	ERX1364910	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	758363	MMRS85438660ST-27-0-0	stool sample
ERR1293339	ERP013933	SAMEA3879570	ERS1066704	ERX1364911	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1095659	MMRS85438660ST-27-0-0	stool sample
ERR1293340	ERP013933	SAMEA3879570	ERS1066704	ERX1364912	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	764731	MMRS85438660ST-27-0-0	stool sample
ERR1293347	ERP013933	SAMEA3879572	ERS1066706	ERX1364919	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1291253	MMRS77487595ST-27-0-0	stool sample
ERR1293348	ERP013933	SAMEA3879572	ERS1066706	ERX1364920	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	917346	MMRS77487595ST-27-0-0	stool sample
ERR1293349	ERP013933	SAMEA3879573	ERS1066707	ERX1364921	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1547782	MMRS34525504ST-27-0-0	stool sample
ERR1293353	ERP013933	SAMEA3879574	ERS1066708	ERX1364925	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1079167	MMRS38954404ST-27-0-0	stool sample
ERR1293358	ERP013933	SAMEA3879575	ERS1066709	ERX1364930	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	811932	MMRS41266697ST-27-0-0	stool sample
ERR1293359	ERP013933	SAMEA3879575	ERS1066709	ERX1364931	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	780939	MMRS41266697ST-27-0-0	stool sample
ERR1293369	ERP013933	SAMEA3879578	ERS1066712	ERX1364941	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	810811	MMRS14602194ST-27-0-0	stool sample
ERR1293375	ERP013933	SAMEA3879579	ERS1066713	ERX1364947	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	893585	MMRS17603756ST-27-0-0	stool sample
ERR1293378	ERP013933	SAMEA3879580	ERS1066714	ERX1364950	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	943917	MMRS35808664ST-27-0-0	stool sample
ERR1293379	ERP013933	SAMEA3879580	ERS1066714	ERX1364951	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	931530	MMRS35808664ST-27-0-0	stool sample
ERR1293381	ERP013933	SAMEA3879581	ERS1066715	ERX1364953	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	546148	MMRS96422329ST-27-0-0	stool sample
ERR1293384	ERP013933	SAMEA3879581	ERS1066715	ERX1364956	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	573302	MMRS96422329ST-27-0-0	stool sample
ERR1293394	ERP013933	SAMEA3879584	ERS1066718	ERX1364966	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1182978	MMRS64281211ST-27-0-0	stool sample
ERR1293397	ERP013933	SAMEA3879585	ERS1066719	ERX1364969	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	874788	MMRS71238091ST-27-0-0	stool sample
ERR1293400	ERP013933	SAMEA3879585	ERS1066719	ERX1364972	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	830234	MMRS71238091ST-27-0-0	stool sample
ERR1293403	ERP013933	SAMEA3879586	ERS1066720	ERX1364975	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1148495	MMRS92544445ST-27-0-0	stool sample
ERR1293406	ERP013933	SAMEA3879587	ERS1066721	ERX1364978	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	904910	MMRS38861560ST-27-0-0	stool sample
ERR1293408	ERP013933	SAMEA3879587	ERS1066721	ERX1364980	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	896632	MMRS38861560ST-27-0-0	stool sample
ERR1293410	ERP013933	SAMEA3879588	ERS1066722	ERX1364982	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1150253	MMRS97307143ST-27-0-0	stool sample
ERR1293417	ERP013933	SAMEA3879590	ERS1066724	ERX1364989	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1138677	MMRS11664448ST-27-0-0	stool sample
ERR1293418	ERP013933	SAMEA3879590	ERS1066724	ERX1364990	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1087319	MMRS11664448ST-27-0-0	stool sample
ERR1293419	ERP013933	SAMEA3879590	ERS1066724	ERX1364991	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1141941	MMRS11664448ST-27-0-0	stool sample
ERR1293422	ERP013933	SAMEA3879591	ERS1066725	ERX1364994	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	880885	MMRS34569532ST-27-0-0	stool sample
ERR1293423	ERP013933	SAMEA3879591	ERS1066725	ERX1364995	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	959287	MMRS34569532ST-27-0-0	stool sample
ERR1293424	ERP013933	SAMEA3879591	ERS1066725	ERX1364996	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	920228	MMRS34569532ST-27-0-0	stool sample
ERR1293429	ERP013933	SAMEA3879593	ERS1066727	ERX1365001	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	917771	MMRS40913371ST-27-0-0	stool sample
ERR1293430	ERP013933	SAMEA3879593	ERS1066727	ERX1365002	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	893385	MMRS40913371ST-27-0-0	stool sample
ERR1293431	ERP013933	SAMEA3879593	ERS1066727	ERX1365003	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	916114	MMRS40913371ST-27-0-0	stool sample
ERR1293437	ERP013933	SAMEA3879595	ERS1066729	ERX1365009	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1513232	MMRS11932626ST-27-0-0	stool sample
ERR1293439	ERP013933	SAMEA3879595	ERS1066729	ERX1365011	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1576765	MMRS11932626ST-27-0-0	stool sample
ERR1293443	ERP013933	SAMEA3879596	ERS1066730	ERX1365015	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	680049	MMRS81194191ST-27-0-0	stool sample
ERR1293446	ERP013933	SAMEA3879597	ERS1066731	ERX1365018	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	853810	MMRS81671217ST-27-0-0	stool sample
