run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR479190	ERP005534	SAMEA2467006	ERS436763	ERX445022	PRJEB6070	9606	Homo sapiens	CCIS48579360ST-4-0_11s004165-1-1_lane7	WGS	METAGENOMIC	5221351	CCIS48579360ST-4-0	Human stool sample
ERR479193	ERP005534	SAMEA2466908	ERS436665	ERX445025	PRJEB6070	9606	Homo sapiens	CCIS48725289ST-4-0_11s004157-1-1_lane7	WGS	METAGENOMIC	8239610	CCIS48725289ST-4-0	Human stool sample
ERR479196	ERP005534	SAMEA2467023	ERS436780	ERX445028	PRJEB6070	9606	Homo sapiens	CCIS50003399ST-4-0_13s007940-2-1_lane2	WGS	METAGENOMIC	7403424	CCIS50003399ST-4-0	Human stool sample
ERR479198	ERP005534	SAMEA2467023	ERS436780	ERX445030	PRJEB6070	9606	Homo sapiens	CCIS50003399ST-4-0_13s007940-4-1_lane5	WGS	METAGENOMIC	7437815	CCIS50003399ST-4-0	Human stool sample
ERR479200	ERP005534	SAMEA2466954	ERS436711	ERX445032	PRJEB6070	9606	Homo sapiens	CCIS50148151ST-4-0_11s002748-1-1_lane8	WGS	METAGENOMIC	12301406	CCIS50148151ST-4-0	Human stool sample
ERR479206	ERP005534	SAMEA2467026	ERS436783	ERX445038	PRJEB6070	9606	Homo sapiens	CCIS50471204ST-4-0_13s007953-4-1_lane5	WGS	METAGENOMIC	9640176	CCIS50471204ST-4-0	Human stool sample
ERR479209	ERP005534	SAMEA2467034	ERS436791	ERX445041	PRJEB6070	9606	Homo sapiens	CCIS51595129ST-4-0_13s007966-1-1_lane6	WGS	METAGENOMIC	6927656	CCIS51595129ST-4-0	Human stool sample
ERR479211	ERP005534	SAMEA2467034	ERS436791	ERX445043	PRJEB6070	9606	Homo sapiens	CCIS51595129ST-4-0_13s007966-3-1_lane8	WGS	METAGENOMIC	6906026	CCIS51595129ST-4-0	Human stool sample
ERR479214	ERP005534	SAMEA2466899	ERS436656	ERX445046	PRJEB6070	9606	Homo sapiens	CCIS51667829ST-4-0_12s006306-2-1_lane1	WGS	METAGENOMIC	9321121	CCIS51667829ST-4-0	Human stool sample
ERR479216	ERP005534	SAMEA2466899	ERS436656	ERX445048	PRJEB6070	9606	Homo sapiens	CCIS51667829ST-4-0_12s006306-2-1_lane3	WGS	METAGENOMIC	9499876	CCIS51667829ST-4-0	Human stool sample
ERR479218	ERP005534	SAMEA2466949	ERS436706	ERX445050	PRJEB6070	9606	Homo sapiens	CCIS52234160ST-4-0_11s004162-2-1_lane8	WGS	METAGENOMIC	11086844	CCIS52234160ST-4-0	Human stool sample
ERR479221	ERP005534	SAMEA2467004	ERS436761	ERX445053	PRJEB6070	9606	Homo sapiens	CCIS52370277ST-4-0_12s006319-1-1_lane8	WGS	METAGENOMIC	6580837	CCIS52370277ST-4-0	Human stool sample
ERR479233	ERP005534	SAMEA2467008	ERS436765	ERX445065	PRJEB6070	9606	Homo sapiens	CCIS54027808ST-4-0_12s006318-1-1_lane8	WGS	METAGENOMIC	5526296	CCIS54027808ST-4-0	Human stool sample
ERR479236	ERP005534	SAMEA2466986	ERS436743	ERX445068	PRJEB6070	9606	Homo sapiens	CCIS55230578ST-4-0_12s006316-1-1_lane3	WGS	METAGENOMIC	9309627	CCIS55230578ST-4-0	Human stool sample
ERR479237	ERP005534	SAMEA2466986	ERS436743	ERX445069	PRJEB6070	9606	Homo sapiens	CCIS55230578ST-4-0_12s006316-2-1_lane2	WGS	METAGENOMIC	9148006	CCIS55230578ST-4-0	Human stool sample
ERR479238	ERP005534	SAMEA2466994	ERS436751	ERX445070	PRJEB6070	9606	Homo sapiens	CCIS55531770ST-4-0_11s004164-1-1_lane7	WGS	METAGENOMIC	3371340	CCIS55531770ST-4-0	Human stool sample
ERR479239	ERP005534	SAMEA2466994	ERS436751	ERX445071	PRJEB6070	9606	Homo sapiens	CCIS55531770ST-4-0_11s004164-1-2_lane8	WGS	METAGENOMIC	477721	CCIS55531770ST-4-0	Human stool sample
ERR479240	ERP005534	SAMEA2466994	ERS436751	ERX445072	PRJEB6070	9606	Homo sapiens	CCIS55531770ST-4-0_11s004164-2-1_lane8	WGS	METAGENOMIC	2896081	CCIS55531770ST-4-0	Human stool sample
ERR479247	ERP005534	SAMEA2466968	ERS436725	ERX445079	PRJEB6070	9606	Homo sapiens	CCIS59132091ST-4-0_12s006302-2-1_lane2	WGS	METAGENOMIC	12384176	CCIS59132091ST-4-0	Human stool sample
ERR479251	ERP005534	SAMEA2466938	ERS436695	ERX445083	PRJEB6070	9606	Homo sapiens	CCIS61287323ST-4-0_12s006299-1-1_lane1	WGS	METAGENOMIC	12063484	CCIS61287323ST-4-0	Human stool sample
ERR479254	ERP005534	SAMEA2466955	ERS436712	ERX445086	PRJEB6070	9606	Homo sapiens	CCIS62605362ST-3-0_10s001514-1-1_lane3	WGS	METAGENOMIC	58613057	CCIS62605362ST-3-0	Human stool sample
ERR479269	ERP005534	SAMEA2466982	ERS436739	ERX445101	PRJEB6070	9606	Homo sapiens	CCIS63910149ST-4-0_11s004163-2-1_lane8	WGS	METAGENOMIC	3282096	CCIS63910149ST-4-0	Human stool sample
ERR479270	ERP005534	SAMEA2466913	ERS436670	ERX445102	PRJEB6070	9606	Homo sapiens	CCIS64773582ST-4-0_12s006263-1-1_lane1	WGS	METAGENOMIC	11057950	CCIS64773582ST-4-0	Human stool sample
ERR479271	ERP005534	SAMEA2466913	ERS436670	ERX445103	PRJEB6070	9606	Homo sapiens	CCIS64773582ST-4-0_12s006263-1-1_lane2	WGS	METAGENOMIC	11033070	CCIS64773582ST-4-0	Human stool sample
ERR479272	ERP005534	SAMEA2466913	ERS436670	ERX445104	PRJEB6070	9606	Homo sapiens	CCIS64773582ST-4-0_12s006263-1-1_lane5	WGS	METAGENOMIC	10527097	CCIS64773582ST-4-0	Human stool sample
ERR479275	ERP005534	SAMEA2466909	ERS436666	ERX445107	PRJEB6070	9606	Homo sapiens	CCIS64785924ST-20-0_12s006251-1-1_lane6	WGS	METAGENOMIC	3010190	CCIS64785924ST-20-0	Human stool sample
ERR479278	ERP005534	SAMEA2466990	ERS436747	ERX445110	PRJEB6070	9606	Homo sapiens	CCIS65479369ST-4-0_12s006293-2-1_lane6	WGS	METAGENOMIC	1932331	CCIS65479369ST-4-0	Human stool sample
ERR479283	ERP005534	SAMEA2466995	ERS436752	ERX445115	PRJEB6070	9606	Homo sapiens	CCIS70398272ST-4-0_12s006284-2-1_lane5	WGS	METAGENOMIC	9036026	CCIS70398272ST-4-0	Human stool sample
ERR479285	ERP005534	SAMEA2466928	ERS436685	ERX445117	PRJEB6070	9606	Homo sapiens	CCIS71301801ST-4-0_11s002729-1-1_lane2	WGS	METAGENOMIC	22391213	CCIS71301801ST-4-0	Human stool sample
ERR479288	ERP005534	SAMEA2467022	ERS436779	ERX445120	PRJEB6070	9606	Homo sapiens	CCIS71578391ST-4-0_13s007957-3-1_lane8	WGS	METAGENOMIC	8563114	CCIS71578391ST-4-0	Human stool sample
ERR479289	ERP005534	SAMEA2467022	ERS436779	ERX445121	PRJEB6070	9606	Homo sapiens	CCIS71578391ST-4-0_13s007957-4-1_lane1	WGS	METAGENOMIC	8501231	CCIS71578391ST-4-0	Human stool sample
ERR479292	ERP005534	SAMEA2467001	ERS436758	ERX445124	PRJEB6070	9606	Homo sapiens	CCIS72607085ST-4-0_12s006322-1-1_lane8	WGS	METAGENOMIC	5417723	CCIS72607085ST-4-0	Human stool sample
ERR479297	ERP005534	SAMEA2467020	ERS436777	ERX445129	PRJEB6070	9606	Homo sapiens	CCIS74239020ST-4-0_13s007965-4-1_lane1	WGS	METAGENOMIC	6996221	CCIS74239020ST-4-0	Human stool sample
ERR479298	ERP005534	SAMEA2466889	ERS436646	ERX445130	PRJEB6070	9606	Homo sapiens	CCIS74726977ST-3-0_10s001513-1-1_lane2	WGS	METAGENOMIC	62926247	CCIS74726977ST-3-0	Human stool sample
ERR479299	ERP005534	SAMEA2466977	ERS436734	ERX445131	PRJEB6070	9606	Homo sapiens	CCIS76563044ST-4-0_12s006252-1-2_lane1	WGS	METAGENOMIC	11752187	CCIS76563044ST-4-0	Human stool sample
ERR479302	ERP005534	SAMEA2466946	ERS436703	ERX445134	PRJEB6070	9606	Homo sapiens	CCIS76845094ST-20-0_12s006332-1-1_lane5	WGS	METAGENOMIC	35616391	CCIS76845094ST-20-0	Human stool sample
ERR479305	ERP005534	SAMEA2466918	ERS436675	ERX445137	PRJEB6070	9606	Homo sapiens	CCIS77100899ST-4-0_12s006312-1-1_lane8	WGS	METAGENOMIC	8078248	CCIS77100899ST-4-0	Human stool sample
ERR479310	ERP005534	SAMEA2466992	ERS436749	ERX445142	PRJEB6070	9606	Homo sapiens	CCIS77252613ST-4-0_12s006266-1-1_lane5	WGS	METAGENOMIC	10380759	CCIS77252613ST-4-0	Human stool sample
ERR479313	ERP005534	SAMEA2467040	ERS436797	ERX445145	PRJEB6070	9606	Homo sapiens	CCIS78100604ST-4-0_13s007959-2-1_lane7	WGS	METAGENOMIC	9200289	CCIS78100604ST-4-0	Human stool sample
ERR479315	ERP005534	SAMEA2467040	ERS436797	ERX445147	PRJEB6070	9606	Homo sapiens	CCIS78100604ST-4-0_13s007959-4-1_lane1	WGS	METAGENOMIC	9065405	CCIS78100604ST-4-0	Human stool sample
ERR479316	ERP005534	SAMEA2466988	ERS436745	ERX445148	PRJEB6070	9606	Homo sapiens	CCIS78318719ST-4-0_11s002750-1-1_lane1	WGS	METAGENOMIC	5977571	CCIS78318719ST-4-0	Human stool sample
ERR479320	ERP005534	SAMEA2466891	ERS436648	ERX445152	PRJEB6070	9606	Homo sapiens	CCIS79210440ST-3-0_11s002714-1-1_lane6	WGS	METAGENOMIC	8289087	CCIS79210440ST-3-0	Human stool sample
ERR479324	ERP005534	SAMEA2466981	ERS436738	ERX445156	PRJEB6070	9606	Homo sapiens	CCIS80834637ST-4-0_12s006292-2-1_lane5	WGS	METAGENOMIC	11124009	CCIS80834637ST-4-0	Human stool sample
ERR479327	ERP005534	SAMEA2466960	ERS436717	ERX445159	PRJEB6070	9606	Homo sapiens	CCIS81710917ST-20-0_12s006272-1-1_lane5	WGS	METAGENOMIC	23748377	CCIS81710917ST-20-0	Human stool sample
ERR479328	ERP005534	SAMEA2466960	ERS436717	ERX445160	PRJEB6070	9606	Homo sapiens	CCIS81710917ST-20-0_12s006272-1-1_lane6	WGS	METAGENOMIC	24287350	CCIS81710917ST-20-0	Human stool sample
ERR479338	ERP005534	SAMEA2466970	ERS436727	ERX445170	PRJEB6070	9606	Homo sapiens	CCIS82146115ST-4-0_12s006310-2-1_lane3	WGS	METAGENOMIC	11585903	CCIS82146115ST-4-0	Human stool sample
ERR479342	ERP005534	SAMEA2466985	ERS436742	ERX445174	PRJEB6070	9606	Homo sapiens	CCIS82944710ST-20-0_12s006249-1-1_lane6	WGS	METAGENOMIC	2137653	CCIS82944710ST-20-0	Human stool sample
ERR479346	ERP005534	SAMEA2466924	ERS436681	ERX445178	PRJEB6070	9606	Homo sapiens	CCIS83574003ST-4-0_11s002727-1-1_lane1	WGS	METAGENOMIC	19297095	CCIS83574003ST-4-0	Human stool sample
ERR479347	ERP005534	SAMEA2466924	ERS436681	ERX445179	PRJEB6070	9606	Homo sapiens	CCIS83574003ST-4-0_11s002727-1-1_lane2	WGS	METAGENOMIC	19007562	CCIS83574003ST-4-0	Human stool sample
ERR479348	ERP005534	SAMEA2466937	ERS436694	ERX445180	PRJEB6070	9606	Homo sapiens	CCIS83870198ST-4-0_11s002741-1-1_lane1	WGS	METAGENOMIC	6657862	CCIS83870198ST-4-0	Human stool sample
ERR479351	ERP005534	SAMEA2466983	ERS436740	ERX445183	PRJEB6070	9606	Homo sapiens	CCIS84543192ST-4-0_11s003727-1-1_lane5	WGS	METAGENOMIC	6441125	CCIS84543192ST-4-0	Human stool sample
ERR479359	ERP005534	SAMEA2466956	ERS436713	ERX445191	PRJEB6070	9606	Homo sapiens	CCIS87252800ST-4-0_11s002747-1-1_lane1	WGS	METAGENOMIC	2853501	CCIS87252800ST-4-0	Human stool sample
ERR479361	ERP005534	SAMEA2466956	ERS436713	ERX445193	PRJEB6070	9606	Homo sapiens	CCIS87252800ST-4-0_11s002747-1-2_lane8	WGS	METAGENOMIC	5762454	CCIS87252800ST-4-0	Human stool sample
ERR479363	ERP005534	SAMEA2466914	ERS436671	ERX445195	PRJEB6070	9606	Homo sapiens	CCIS87290971ST-4-0_12s006314-1-1_lane7	WGS	METAGENOMIC	6636675	CCIS87290971ST-4-0	Human stool sample
ERR479367	ERP005534	SAMEA2466936	ERS436693	ERX445199	PRJEB6070	9606	Homo sapiens	CCIS87605453ST-4-0_12s006283-1-1_lane2	WGS	METAGENOMIC	9829270	CCIS87605453ST-4-0	Human stool sample
ERR479368	ERP005534	SAMEA2466936	ERS436693	ERX445200	PRJEB6070	9606	Homo sapiens	CCIS87605453ST-4-0_12s006283-2-1_lane3	WGS	METAGENOMIC	9955469	CCIS87605453ST-4-0	Human stool sample
ERR479369	ERP005534	SAMEA2466936	ERS436693	ERX445201	PRJEB6070	9606	Homo sapiens	CCIS87605453ST-4-0_12s006283-2-1_lane5	WGS	METAGENOMIC	9590788	CCIS87605453ST-4-0	Human stool sample
ERR479373	ERP005534	SAMEA2467033	ERS436790	ERX445205	PRJEB6070	9606	Homo sapiens	CCIS88007743ST-4-0_13s007941-4-1_lane5	WGS	METAGENOMIC	7309461	CCIS88007743ST-4-0	Human stool sample
ERR479374	ERP005534	SAMEA2467042	ERS436799	ERX445206	PRJEB6070	9606	Homo sapiens	CCIS88317640ST-4-0_13s007961-1-1_lane6	WGS	METAGENOMIC	8449888	CCIS88317640ST-4-0	Human stool sample
ERR479376	ERP005534	SAMEA2467042	ERS436799	ERX445208	PRJEB6070	9606	Homo sapiens	CCIS88317640ST-4-0_13s007961-3-1_lane8	WGS	METAGENOMIC	8453268	CCIS88317640ST-4-0	Human stool sample
ERR479377	ERP005534	SAMEA2467042	ERS436799	ERX445209	PRJEB6070	9606	Homo sapiens	CCIS88317640ST-4-0_13s007961-4-1_lane1	WGS	METAGENOMIC	8409524	CCIS88317640ST-4-0	Human stool sample
ERR479382	ERP005534	SAMEA2466945	ERS436702	ERX445214	PRJEB6070	9606	Homo sapiens	CCIS90166425ST-4-0_11s002731-1-1_lane7	WGS	METAGENOMIC	13604043	CCIS90166425ST-4-0	Human stool sample
ERR479383	ERP005534	SAMEA2466945	ERS436702	ERX445215	PRJEB6070	9606	Homo sapiens	CCIS90166425ST-4-0_11s002731-1-1_lane8	WGS	METAGENOMIC	13667409	CCIS90166425ST-4-0	Human stool sample
ERR479391	ERP005534	SAMEA2466978	ERS436735	ERX445223	PRJEB6070	9606	Homo sapiens	CCIS93040568ST-20-0_12s006269-1-1_lane5	WGS	METAGENOMIC	3162368	CCIS93040568ST-20-0	Human stool sample
ERR479393	ERP005534	SAMEA2466898	ERS436655	ERX445225	PRJEB6070	9606	Homo sapiens	CCIS94417875ST-3-0_11s002719-1-1_lane7	WGS	METAGENOMIC	9170293	CCIS94417875ST-3-0	Human stool sample
ERR479395	ERP005534	SAMEA2466923	ERS436680	ERX445227	PRJEB6070	9606	Homo sapiens	CCIS94496512ST-4-0_11s004158-1-1_lane7	WGS	METAGENOMIC	8980248	CCIS94496512ST-4-0	Human stool sample
ERR479399	ERP005534	SAMEA2467012	ERS436769	ERX445231	PRJEB6070	9606	Homo sapiens	CCIS94603952ST-4-0_13s007955-3-1_lane8	WGS	METAGENOMIC	8105472	CCIS94603952ST-4-0	Human stool sample
ERR479404	ERP005534	SAMEA2466980	ERS436737	ERX445236	PRJEB6070	9606	Homo sapiens	CCIS95097901ST-4-0_12s006305-2-1_lane8	WGS	METAGENOMIC	6005670	CCIS95097901ST-4-0	Human stool sample
ERR479405	ERP005534	SAMEA2467019	ERS436776	ERX445237	PRJEB6070	9606	Homo sapiens	CCIS95409808ST-4-0_13s007954-1-1_lane1	WGS	METAGENOMIC	7875737	CCIS95409808ST-4-0	Human stool sample
ERR479416	ERP005534	SAMEA2466948	ERS436705	ERX445248	PRJEB6070	9606	Homo sapiens	CCIS98512455ST-4-0_11s004161-2-1_lane8	WGS	METAGENOMIC	10265570	CCIS98512455ST-4-0	Human stool sample
ERR479419	ERP005534	SAMEA2467066	ERS436823	ERX445251	PRJEB6070	9606	Homo sapiens	CCMD11006829ST-21-0_13s004639-1-1_lane1	WGS	METAGENOMIC	9570153	CCMD11006829ST-21-0	Human stool sample
ERR479420	ERP005534	SAMEA2467066	ERS436823	ERX445252	PRJEB6070	9606	Homo sapiens	CCMD11006829ST-21-0_13s004639-2-1_lane2	WGS	METAGENOMIC	9628683	CCMD11006829ST-21-0	Human stool sample
ERR479424	ERP005534	SAMEA2467077	ERS436834	ERX445256	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-1-2_lane8	WGS	METAGENOMIC	6440800	CCMD12232071ST-21-0	Human stool sample
ERR479427	ERP005534	SAMEA2467077	ERS436834	ERX445259	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-2-3_lane3	WGS	METAGENOMIC	6522197	CCMD12232071ST-21-0	Human stool sample
ERR479428	ERP005534	SAMEA2467065	ERS436822	ERX445260	PRJEB6070	9606	Homo sapiens	CCMD13071240ST-21-0_13s004663-1-1_lane1	WGS	METAGENOMIC	7299582	CCMD13071240ST-21-0	Human stool sample
ERR479429	ERP005534	SAMEA2467065	ERS436822	ERX445261	PRJEB6070	9606	Homo sapiens	CCMD13071240ST-21-0_13s004663-2-1_lane2	WGS	METAGENOMIC	7344217	CCMD13071240ST-21-0	Human stool sample
ERR479431	ERP005534	SAMEA2467065	ERS436822	ERX445263	PRJEB6070	9606	Homo sapiens	CCMD13071240ST-21-0_13s004663-4-1_lane5	WGS	METAGENOMIC	7376133	CCMD13071240ST-21-0	Human stool sample
ERR479434	ERP005534	SAMEA2467064	ERS436821	ERX445266	PRJEB6070	9606	Homo sapiens	CCMD13934959ST-21-0_13s004669-3-1_lane7	WGS	METAGENOMIC	4227909	CCMD13934959ST-21-0	Human stool sample
ERR479435	ERP005534	SAMEA2467064	ERS436821	ERX445267	PRJEB6070	9606	Homo sapiens	CCMD13934959ST-21-0_13s004669-4-1_lane8	WGS	METAGENOMIC	4213724	CCMD13934959ST-21-0	Human stool sample
ERR479438	ERP005534	SAMEA2467063	ERS436820	ERX445270	PRJEB6070	9606	Homo sapiens	CCMD14479708ST-21-0_13s004657-3-1_lane7	WGS	METAGENOMIC	7627290	CCMD14479708ST-21-0	Human stool sample
ERR479441	ERP005534	SAMEA2467078	ERS436835	ERX445273	PRJEB6070	9606	Homo sapiens	CCMD18872694ST-21-0_13s004647-2-1_lane6	WGS	METAGENOMIC	6507789	CCMD18872694ST-21-0	Human stool sample
ERR479442	ERP005534	SAMEA2467078	ERS436835	ERX445274	PRJEB6070	9606	Homo sapiens	CCMD18872694ST-21-0_13s004647-3-1_lane7	WGS	METAGENOMIC	6382585	CCMD18872694ST-21-0	Human stool sample
ERR479443	ERP005534	SAMEA2467078	ERS436835	ERX445275	PRJEB6070	9606	Homo sapiens	CCMD18872694ST-21-0_13s004647-4-1_lane8	WGS	METAGENOMIC	6351468	CCMD18872694ST-21-0	Human stool sample
ERR479447	ERP005534	SAMEA2467062	ERS436819	ERX445279	PRJEB6070	9606	Homo sapiens	CCMD19497912ST-21-0_13s004649-4-1_lane6	WGS	METAGENOMIC	7384568	CCMD19497912ST-21-0	Human stool sample
ERR479460	ERP005534	SAMEA2467059	ERS436816	ERX445292	PRJEB6070	9606	Homo sapiens	CCMD26709089ST-21-0_13s004650-1-1_lane1	WGS	METAGENOMIC	9419456	CCMD26709089ST-21-0	Human stool sample
ERR479461	ERP005534	SAMEA2467059	ERS436816	ERX445293	PRJEB6070	9606	Homo sapiens	CCMD26709089ST-21-0_13s004650-2-1_lane2	WGS	METAGENOMIC	9399728	CCMD26709089ST-21-0	Human stool sample
ERR479464	ERP005534	SAMEA2467058	ERS436815	ERX445296	PRJEB6070	9606	Homo sapiens	CCMD26925580ST-21-0_13s004651-1-1_lane1	WGS	METAGENOMIC	6065489	CCMD26925580ST-21-0	Human stool sample
ERR479466	ERP005534	SAMEA2467058	ERS436815	ERX445298	PRJEB6070	9606	Homo sapiens	CCMD26925580ST-21-0_13s004651-3-1_lane7	WGS	METAGENOMIC	6244603	CCMD26925580ST-21-0	Human stool sample
ERR479472	ERP005534	SAMEA2467056	ERS436813	ERX445304	PRJEB6070	9606	Homo sapiens	CCMD35802077ST-21-0_13s004658-1-1_lane1	WGS	METAGENOMIC	7218027	CCMD35802077ST-21-0	Human stool sample
ERR479473	ERP005534	SAMEA2467056	ERS436813	ERX445305	PRJEB6070	9606	Homo sapiens	CCMD35802077ST-21-0_13s004658-2-1_lane2	WGS	METAGENOMIC	7227779	CCMD35802077ST-21-0	Human stool sample
ERR479486	ERP005534	SAMEA2467073	ERS436830	ERX445318	PRJEB6070	9606	Homo sapiens	CCMD45988061ST-21-0_13s004644-3-1_lane7	WGS	METAGENOMIC	3881879	CCMD45988061ST-21-0	Human stool sample
ERR479487	ERP005534	SAMEA2467073	ERS436830	ERX445319	PRJEB6070	9606	Homo sapiens	CCMD45988061ST-21-0_13s004644-4-1_lane8	WGS	METAGENOMIC	3857520	CCMD45988061ST-21-0	Human stool sample
ERR479495	ERP005534	SAMEA2467080	ERS436837	ERX445327	PRJEB6070	9606	Homo sapiens	CCMD46947453ST-21-0_13s004636-4-1_lane8	WGS	METAGENOMIC	8311892	CCMD46947453ST-21-0	Human stool sample
ERR479496	ERP005534	SAMEA2467053	ERS436810	ERX445328	PRJEB6070	9606	Homo sapiens	CCMD48236717ST-21-0_13s004642-1-1_lane1	WGS	METAGENOMIC	9182650	CCMD48236717ST-21-0	Human stool sample
ERR479504	ERP005534	SAMEA2467070	ERS436827	ERX445336	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-1-1_lane1	WGS	METAGENOMIC	8112041	CCMD51864103ST-21-0	Human stool sample
ERR479506	ERP005534	SAMEA2467070	ERS436827	ERX445338	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-3-1_lane7	WGS	METAGENOMIC	8132528	CCMD51864103ST-21-0	Human stool sample
ERR479518	ERP005534	SAMEA2467051	ERS436808	ERX445350	PRJEB6070	9606	Homo sapiens	CCMD64503764ST-21-0_13s004659-3-1_lane3	WGS	METAGENOMIC	8483909	CCMD64503764ST-21-0	Human stool sample
ERR479520	ERP005534	SAMEA2467050	ERS436807	ERX445352	PRJEB6070	9606	Homo sapiens	CCMD64776337ST-21-0_13s004667-1-1_lane1	WGS	METAGENOMIC	7776766	CCMD64776337ST-21-0	Human stool sample
ERR479521	ERP005534	SAMEA2467050	ERS436807	ERX445353	PRJEB6070	9606	Homo sapiens	CCMD64776337ST-21-0_13s004667-2-1_lane6	WGS	METAGENOMIC	8120253	CCMD64776337ST-21-0	Human stool sample
ERR479522	ERP005534	SAMEA2467050	ERS436807	ERX445354	PRJEB6070	9606	Homo sapiens	CCMD64776337ST-21-0_13s004667-3-1_lane7	WGS	METAGENOMIC	7987229	CCMD64776337ST-21-0	Human stool sample
ERR479523	ERP005534	SAMEA2467050	ERS436807	ERX445355	PRJEB6070	9606	Homo sapiens	CCMD64776337ST-21-0_13s004667-4-1_lane8	WGS	METAGENOMIC	7993102	CCMD64776337ST-21-0	Human stool sample
ERR479524	ERP005534	SAMEA2467049	ERS436806	ERX445356	PRJEB6070	9606	Homo sapiens	CCMD72895164ST-21-0_13s004635-1-1_lane1	WGS	METAGENOMIC	8177071	CCMD72895164ST-21-0	Human stool sample
ERR479527	ERP005534	SAMEA2467049	ERS436806	ERX445359	PRJEB6070	9606	Homo sapiens	CCMD72895164ST-21-0_13s004635-4-1_lane5	WGS	METAGENOMIC	8390751	CCMD72895164ST-21-0	Human stool sample
ERR479529	ERP005534	SAMEA2467048	ERS436805	ERX445361	PRJEB6070	9606	Homo sapiens	CCMD74930188ST-21-0_13s004637-2-1_lane3	WGS	METAGENOMIC	6807684	CCMD74930188ST-21-0	Human stool sample
ERR479532	ERP005534	SAMEA2467047	ERS436804	ERX445364	PRJEB6070	9606	Homo sapiens	CCMD79987997ST-21-0_13s004653-1-1_lane4	WGS	METAGENOMIC	17279391	CCMD79987997ST-21-0	Human stool sample
ERR479536	ERP005534	SAMEA2467046	ERS436803	ERX445368	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-3-1_lane3	WGS	METAGENOMIC	5972608	CCMD82866709ST-21-0	Human stool sample
ERR479537	ERP005534	SAMEA2467046	ERS436803	ERX445369	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-4-1_lane5	WGS	METAGENOMIC	6053811	CCMD82866709ST-21-0	Human stool sample
ERR479541	ERP005534	SAMEA2467074	ERS436831	ERX445373	PRJEB6070	9606	Homo sapiens	CCMD86114146ST-21-0_13s004652-4-1_lane8	WGS	METAGENOMIC	7849385	CCMD86114146ST-21-0	Human stool sample
ERR479543	ERP005534	SAMEA2467045	ERS436802	ERX445375	PRJEB6070	9606	Homo sapiens	CCMD86707194ST-21-0_13s004668-2-1_lane2	WGS	METAGENOMIC	8460115	CCMD86707194ST-21-0	Human stool sample
ERR479548	ERP005534	SAMEA2467044	ERS436801	ERX445380	PRJEB6070	9606	Homo sapiens	CCMD87156761ST-21-0_13s004655-3-1_lane3	WGS	METAGENOMIC	7158642	CCMD87156761ST-21-0	Human stool sample
ERR479549	ERP005534	SAMEA2467044	ERS436801	ERX445381	PRJEB6070	9606	Homo sapiens	CCMD87156761ST-21-0_13s004655-4-1_lane5	WGS	METAGENOMIC	7277303	CCMD87156761ST-21-0	Human stool sample
ERR479550	ERP005534	SAMEA2467043	ERS436800	ERX445382	PRJEB6070	9606	Homo sapiens	CCMD88272491ST-21-0_13s004645-1-1_lane1	WGS	METAGENOMIC	7701754	CCMD88272491ST-21-0	Human stool sample
ERR479552	ERP005534	SAMEA2467043	ERS436800	ERX445384	PRJEB6070	9606	Homo sapiens	CCMD88272491ST-21-0_13s004645-3-1_lane7	WGS	METAGENOMIC	7781792	CCMD88272491ST-21-0	Human stool sample
ERR479555	ERP005534	SAMEA2467075	ERS436832	ERX445387	PRJEB6070	9606	Homo sapiens	CCMD90311071ST-21-0_13s004666-2-1_lane6	WGS	METAGENOMIC	7187450	CCMD90311071ST-21-0	Human stool sample
ERR479558	ERP005534	SAMEA2467069	ERS436826	ERX445390	PRJEB6070	9606	Homo sapiens	CCMD93344354ST-21-0_13s002987-1-1_lane7	WGS	METAGENOMIC	7897101	CCMD93344354ST-21-0	Human stool sample
ERR479561	ERP005534	SAMEA2467069	ERS436826	ERX445393	PRJEB6070	9606	Homo sapiens	CCMD93344354ST-21-0_13s002987-2-1_lane5	WGS	METAGENOMIC	9493045	CCMD93344354ST-21-0	Human stool sample
ERR479562	ERP005534	SAMEA2467071	ERS436828	ERX445394	PRJEB6070	9606	Homo sapiens	CCMD95433940ST-21-0_13s004638-1-1_lane1	WGS	METAGENOMIC	14024500	CCMD95433940ST-21-0	Human stool sample
ERR479566	ERP005534	SAMEA2467079	ERS436836	ERX445398	PRJEB6070	9606	Homo sapiens	CCMD96553385ST-21-0_13s004656-1-1_lane1	WGS	METAGENOMIC	7792615	CCMD96553385ST-21-0	Human stool sample
