Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study
DRR279277,AMPLICON,450,23461200,PRJDB11246,SAMD00284972,MIMS.me.human-gut,14159962,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX268860,Japan,Asia,Japan,Homo sapiens,Subject0046,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00284972,Subject0046,DRP007554
DRR279278,AMPLICON,450,27770850,PRJDB11246,SAMD00284973,MIMS.me.human-gut,14208253,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268861,Japan,Asia,Japan,Homo sapiens,Subject0047,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00284973,Subject0047,DRP007554
DRR279279,AMPLICON,450,30934350,PRJDB11246,SAMD00284974,MIMS.me.human-gut,18068876,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268862,Japan,Asia,Japan,Homo sapiens,Subject0048,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:00:00Z,1,SAMD00284974,Subject0048,DRP007554
DRR279280,AMPLICON,450,30537900,PRJDB11246,SAMD00284975,MIMS.me.human-gut,19621377,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX268863,Japan,Asia,Japan,Homo sapiens,Subject0049,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:02:00Z,1,SAMD00284975,Subject0049,DRP007554
DRR279281,AMPLICON,450,26285850,PRJDB11246,SAMD00284976,MIMS.me.human-gut,15416159,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268864,Japan,Asia,Japan,Homo sapiens,Subject0050,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:53:00Z,1,SAMD00284976,Subject0050,DRP007554
DRR279282,AMPLICON,450,31872600,PRJDB11246,SAMD00284977,MIMS.me.human-gut,19920656,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX268865,Japan,Asia,Japan,Homo sapiens,Subject0051,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:21:00Z,1,SAMD00284977,Subject0051,DRP007554
DRR279283,AMPLICON,450,18161550,PRJDB11246,SAMD00284978,MIMS.me.human-gut,11539673,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268866,Japan,Asia,Japan,Homo sapiens,Subject0052,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:21:00Z,1,SAMD00284978,Subject0052,DRP007554
DRR279284,AMPLICON,450,31880700,PRJDB11246,SAMD00284979,MIMS.me.human-gut,21396500,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX268867,Japan,Asia,Japan,Homo sapiens,Subject0053,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00284979,Subject0053,DRP007554
DRR279285,AMPLICON,450,33506550,PRJDB11246,SAMD00284980,MIMS.me.human-gut,21709800,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268868,Japan,Asia,Japan,Homo sapiens,Subject0054,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:00:00Z,1,SAMD00284980,Subject0054,DRP007554
DRR279286,AMPLICON,450,28723950,PRJDB11246,SAMD00284981,MIMS.me.human-gut,18439451,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268869,Japan,Asia,Japan,Homo sapiens,Subject0055,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00284981,Subject0055,DRP007554
DRR279287,AMPLICON,450,20160000,PRJDB11246,SAMD00284982,MIMS.me.human-gut,12172932,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268870,Japan,Asia,Japan,Homo sapiens,Subject0056,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00284982,Subject0056,DRP007554
DRR279288,AMPLICON,450,27549900,PRJDB11246,SAMD00284983,MIMS.me.human-gut,16882195,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX268871,Japan,Asia,Japan,Homo sapiens,Subject0057,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:35:00Z,1,SAMD00284983,Subject0057,DRP007554
DRR279289,AMPLICON,450,34311150,PRJDB11246,SAMD00284984,MIMS.me.human-gut,17227824,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268872,Japan,Asia,Japan,Homo sapiens,Subject0058,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00284984,Subject0058,DRP007554
DRR279290,AMPLICON,450,25791750,PRJDB11246,SAMD00284985,MIMS.me.human-gut,15309824,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268873,Japan,Asia,Japan,Homo sapiens,Subject0059,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00284985,Subject0059,DRP007554
DRR279291,AMPLICON,450,27594900,PRJDB11246,SAMD00284986,MIMS.me.human-gut,18270289,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX268874,Japan,Asia,Japan,Homo sapiens,Subject0060,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:59:00Z,1,SAMD00284986,Subject0060,DRP007554
DRR279292,AMPLICON,450,21111750,PRJDB11246,SAMD00284987,MIMS.me.human-gut,12660449,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268875,Japan,Asia,Japan,Homo sapiens,Subject0061,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00284987,Subject0061,DRP007554
DRR279293,AMPLICON,450,24266700,PRJDB11246,SAMD00284988,MIMS.me.human-gut,14358855,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX268876,Japan,Asia,Japan,Homo sapiens,Subject0062,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00284988,Subject0062,DRP007554
DRR279294,AMPLICON,450,27288000,PRJDB11246,SAMD00284989,MIMS.me.human-gut,16716257,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268877,Japan,Asia,Japan,Homo sapiens,Subject0063,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00284989,Subject0063,DRP007554
DRR279295,AMPLICON,450,33648750,PRJDB11246,SAMD00284990,MIMS.me.human-gut,19088051,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX268878,Japan,Asia,Japan,Homo sapiens,Subject0064,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00284990,Subject0064,DRP007554
DRR279296,AMPLICON,450,26184150,PRJDB11246,SAMD00284991,MIMS.me.human-gut,14109647,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268879,Japan,Asia,Japan,Homo sapiens,Subject0065,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00284991,Subject0065,DRP007554
DRR279297,AMPLICON,450,31252500,PRJDB11246,SAMD00284992,MIMS.me.human-gut,19484480,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX268880,Japan,Asia,Japan,Homo sapiens,Subject0066,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00284992,Subject0066,DRP007554
DRR279298,AMPLICON,450,28384200,PRJDB11246,SAMD00284993,MIMS.me.human-gut,16156116,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268881,Japan,Asia,Japan,Homo sapiens,Subject0067,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00284993,Subject0067,DRP007554
DRR279299,AMPLICON,450,20584800,PRJDB11246,SAMD00284994,MIMS.me.human-gut,12379903,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268882,Japan,Asia,Japan,Homo sapiens,Subject0068,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:02:00Z,1,SAMD00284994,Subject0068,DRP007554
DRR279300,AMPLICON,450,10807200,PRJDB11246,SAMD00284995,MIMS.me.human-gut,6661395,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX268883,Japan,Asia,Japan,Homo sapiens,Subject0069,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00284995,Subject0069,DRP007554
DRR279301,AMPLICON,450,33355800,PRJDB11246,SAMD00284996,MIMS.me.human-gut,20811650,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268884,Japan,Asia,Japan,Homo sapiens,Subject0070,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00284996,Subject0070,DRP007554
DRR279302,AMPLICON,450,29023650,PRJDB11246,SAMD00284997,MIMS.me.human-gut,17523936,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX268885,Japan,Asia,Japan,Homo sapiens,Subject0071,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00284997,Subject0071,DRP007554
DRR279303,AMPLICON,450,28037700,PRJDB11246,SAMD00284998,MIMS.me.human-gut,17070662,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268886,Japan,Asia,Japan,Homo sapiens,Subject0072,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00284998,Subject0072,DRP007554
DRR279304,AMPLICON,450,29229300,PRJDB11246,SAMD00284999,MIMS.me.human-gut,17668042,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX268887,Japan,Asia,Japan,Homo sapiens,Subject0073,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00284999,Subject0073,DRP007554
DRR279305,AMPLICON,450,22815000,PRJDB11246,SAMD00285000,MIMS.me.human-gut,14306983,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268888,Japan,Asia,Japan,Homo sapiens,Subject0074,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00285000,Subject0074,DRP007554
DRR279306,AMPLICON,450,23915250,PRJDB11246,SAMD00285001,MIMS.me.human-gut,15759101,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268889,Japan,Asia,Japan,Homo sapiens,Subject0075,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:50:00Z,1,SAMD00285001,Subject0075,DRP007554
DRR279307,AMPLICON,450,12975300,PRJDB11246,SAMD00285002,MIMS.me.human-gut,7838059,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268890,Japan,Asia,Japan,Homo sapiens,Subject0076,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:01:00Z,1,SAMD00285002,Subject0076,DRP007554
DRR279308,AMPLICON,450,30684600,PRJDB11246,SAMD00285003,MIMS.me.human-gut,18658277,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX268891,Japan,Asia,Japan,Homo sapiens,Subject0077,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:10:00Z,1,SAMD00285003,Subject0077,DRP007554
DRR279309,AMPLICON,450,11936700,PRJDB11246,SAMD00285004,MIMS.me.human-gut,7292304,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX268892,Japan,Asia,Japan,Homo sapiens,Subject0078,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00285004,Subject0078,DRP007554
DRR279310,AMPLICON,450,31297500,PRJDB11246,SAMD00285005,MIMS.me.human-gut,20287763,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX268893,Japan,Asia,Japan,Homo sapiens,Subject0079,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00285005,Subject0079,DRP007554
DRR279311,AMPLICON,450,33528600,PRJDB11246,SAMD00285006,MIMS.me.human-gut,22121465,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX268894,Japan,Asia,Japan,Homo sapiens,Subject0080,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00285006,Subject0080,DRP007554
DRR279312,AMPLICON,450,26752950,PRJDB11246,SAMD00285007,MIMS.me.human-gut,17942659,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX268895,Japan,Asia,Japan,Homo sapiens,Subject0081,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285007,Subject0081,DRP007554
DRR279313,AMPLICON,450,22062600,PRJDB11246,SAMD00285008,MIMS.me.human-gut,11933474,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX268896,Japan,Asia,Japan,Homo sapiens,Subject0082,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:26:00Z,1,SAMD00285008,Subject0082,DRP007554
