Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_material_id,SRA Study,create_date,version
SRR7162301,WGS,300,7934666100,PRJNA453965,SAMN08993449,Metagenome or environmental,3234670225,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-06-16,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080722,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076454,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076454,WGC076454D,SRP145558,2018-05-14T12:30:00Z,1
SRR7162302,WGS,300,10649242800,PRJNA453965,SAMN08993450,Metagenome or environmental,4311705743,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-02,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080721,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076503,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076503,WGC076503D,SRP145558,2018-05-14T12:32:00Z,1
SRR7162303,WGS,300,9149193600,PRJNA453965,SAMN08993447,Metagenome or environmental,3984413647,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080720,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076498,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076498,WGC076498D,SRP145558,2018-05-14T12:24:00Z,1
SRR7162304,WGS,300,11088112200,PRJNA453965,SAMN08993448,Metagenome or environmental,4632355686,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2016-01-12,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4080719,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076474,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076474,WGC076474D,SRP145558,2018-05-14T12:25:00Z,1
SRR7162305,WGS,300,12709351800,PRJNA453965,SAMN08993455,Metagenome or environmental,5003629747,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-18,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX4080718,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076526,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076526,WGC076526D,SRP145558,2018-05-14T12:27:00Z,1
SRR7162306,WGS,300,10526358900,PRJNA453965,SAMN08993456,Metagenome or environmental,4501641750,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-03-26,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080717,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076481,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076481,WGC076481D,SRP145558,2018-05-14T12:23:00Z,1
SRR7162307,WGS,300,10844702700,PRJNA453965,SAMN08993556,Metagenome or environmental,4330618256,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-02,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX4080716,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076528,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076528,WGC076528D,SRP145558,2018-05-14T12:36:00Z,1
SRR7162308,WGS,300,8309469900,PRJNA453965,SAMN08993557,Metagenome or environmental,3635563959,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080715,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076497,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076497,WGC076497D,SRP145558,2018-05-14T12:17:00Z,1
SRR7162309,WGS,300,11957017200,PRJNA453965,SAMN08993552,Metagenome or environmental,5070150937,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-23,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080714,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076448,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076448,WGC076448D,SRP145558,2018-05-14T12:24:00Z,1
SRR7162310,WGS,300,10667022600,PRJNA453965,SAMN08993553,Metagenome or environmental,4636680160,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-28,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080713,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076285,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076285,WGC076285D,SRP145558,2018-05-14T12:24:00Z,1
SRR7162311,WGS,300,9952113900,PRJNA453965,SAMN08993554,Metagenome or environmental,4049400526,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-13,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080712,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076517,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076517,WGC076517D,SRP145558,2018-05-14T12:41:00Z,1
SRR7162312,WGS,300,10862886600,PRJNA453965,SAMN08993555,Metagenome or environmental,4446109066,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-08,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080711,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076294,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076294,WGC076294D,SRP145558,2018-05-14T12:26:00Z,1
SRR7162313,WGS,300,11238490500,PRJNA453965,SAMN08993548,Metagenome or environmental,4545800230,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-12,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080710,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076300,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076300,WGC076300D,SRP145558,2018-05-14T12:29:00Z,1
SRR7162314,WGS,300,9896632200,PRJNA453965,SAMN08993549,Metagenome or environmental,4225669448,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-13,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080709,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076308,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076308,WGC076308D,SRP145558,2018-05-14T12:24:00Z,1
SRR7162315,WGS,300,10539593400,PRJNA453965,SAMN08993550,Metagenome or environmental,4832312766,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-12,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080708,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC066691,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC066691,WGC066691D,SRP145558,2018-05-14T12:27:00Z,1
SRR7162316,WGS,300,11539373700,PRJNA453965,SAMN08993551,Metagenome or environmental,4473287671,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080707,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076534,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076534,WGC076534D,SRP145558,2018-05-14T12:38:00Z,1
SRR7162317,WGS,300,11613894600,PRJNA453965,SAMN08993480,Metagenome or environmental,5056061368,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-29,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080706,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076286,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076286,WGC076286D,SRP145558,2018-05-14T12:24:00Z,1
SRR7162318,WGS,300,10179196800,PRJNA453965,SAMN08993479,Metagenome or environmental,4458873285,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX4080705,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076494,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076494,WGC076494D,SRP145558,2018-05-14T12:52:00Z,1
SRR7162319,WGS,300,11857735200,PRJNA453965,SAMN08993478,Metagenome or environmental,5098598874,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-08,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080704,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076289,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076289,WGC076289D,SRP145558,2018-05-14T12:39:00Z,1
SRR7162320,WGS,300,10561094400,PRJNA453965,SAMN08993477,Metagenome or environmental,4421194435,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-12-20,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4080703,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076457,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076457,WGC076457D,SRP145558,2018-05-14T12:32:00Z,1
SRR7162321,WGS,300,12334890000,PRJNA453965,SAMN08993484,Metagenome or environmental,4691225630,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-06,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080702,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076529,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076529,WGC076529D,SRP145558,2018-05-14T13:01:00Z,1
SRR7162322,WGS,300,12393279000,PRJNA453965,SAMN08993483,Metagenome or environmental,5252952654,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-25,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080701,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076483,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076483,WGC076483D,SRP145558,2018-05-14T12:31:00Z,1
SRR7162323,WGS,300,11143543200,PRJNA453965,SAMN08993482,Metagenome or environmental,4364322592,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-22,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080700,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076533,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076533,WGC076533D,SRP145558,2018-05-14T12:30:00Z,1
SRR7162324,WGS,300,10298707800,PRJNA453965,SAMN08993481,Metagenome or environmental,4478501535,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-24,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080699,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076284,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076284,WGC076284D,SRP145558,2018-05-14T12:27:00Z,1
SRR7162325,WGS,300,9986602500,PRJNA453965,SAMN08993486,Metagenome or environmental,4072886749,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2016-01-06,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080698,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076473,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076473,WGC076473D,SRP145558,2018-05-14T12:29:00Z,1
SRR7162326,WGS,300,11622786000,PRJNA453965,SAMN08993485,Metagenome or environmental,4790034292,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-03,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080697,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076505,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076505,WGC076505D,SRP145558,2018-05-14T12:40:00Z,1
SRR7162327,WGS,300,8882065800,PRJNA453965,SAMN08993495,Metagenome or environmental,3916919165,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-12,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080696,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076264,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076264,WGC076264D,SRP145558,2018-05-14T12:22:00Z,1
SRR7162328,WGS,300,11524301400,PRJNA453965,SAMN08993496,Metagenome or environmental,4706913231,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-19,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080695,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076305,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076305,WGC076305D,SRP145558,2018-05-14T12:46:00Z,1
SRR7162329,WGS,300,11437892100,PRJNA453965,SAMN08993475,Metagenome or environmental,4658161887,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-19,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4080694,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076304,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076304,WGC076304D,SRP145558,2018-05-14T12:30:00Z,1
SRR7162330,WGS,300,10196953800,PRJNA453965,SAMN08993476,Metagenome or environmental,4513007130,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-25,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080693,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076258,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076258,WGC076258D,SRP145558,2018-05-14T12:43:00Z,1
SRR7162331,WGS,300,13241750700,PRJNA453965,SAMN08993471,Metagenome or environmental,5250333303,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-16,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080692,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076524,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076524,WGC076524D,SRP145558,2018-05-14T12:34:00Z,1
SRR7162332,WGS,300,11111005800,PRJNA453965,SAMN08993472,Metagenome or environmental,4410265205,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-19,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080691,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076520,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076520,WGC076520D,SRP145558,2018-05-14T12:34:00Z,1
SRR7162333,WGS,300,12550227000,PRJNA453965,SAMN08993473,Metagenome or environmental,5114361530,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-16,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4080690,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076302,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076302,WGC076302D,SRP145558,2018-05-14T12:36:00Z,1
SRR7162334,WGS,300,10475975400,PRJNA453965,SAMN08993474,Metagenome or environmental,4515472511,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080689,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076496,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076496,WGC076496D,SRP145558,2018-05-14T12:27:00Z,1
SRR7162335,WGS,300,10450089600,PRJNA453965,SAMN08993467,Metagenome or environmental,4208823245,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-11,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080688,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076513,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076513,WGC076513D,SRP145558,2018-05-14T12:27:00Z,1
SRR7162336,WGS,300,12522347400,PRJNA453965,SAMN08993468,Metagenome or environmental,5196768413,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2016-01-21,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4080687,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076470,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076470,WGC076470D,SRP145558,2018-05-14T12:39:00Z,1
SRR7162337,WGS,300,10356099600,PRJNA453965,SAMN08993469,Metagenome or environmental,4374445732,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-05,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4080686,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076490,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076490,WGC076490D,SRP145558,2018-05-14T12:37:00Z,1
SRR7162338,WGS,300,10368044100,PRJNA453965,SAMN08993470,Metagenome or environmental,4546996162,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-08,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080685,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076269,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076269,WGC076269D,SRP145558,2018-05-14T12:29:00Z,1
SRR7162339,WGS,300,11677449600,PRJNA453965,SAMN08993493,Metagenome or environmental,4704318214,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-09,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080684,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076510,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076510,WGC076510D,SRP145558,2018-05-14T12:33:00Z,1
SRR7162340,WGS,300,12774504000,PRJNA453965,SAMN08993494,Metagenome or environmental,5110734058,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-16,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080683,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076523,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076523,WGC076523D,SRP145558,2018-05-14T12:36:00Z,1
SRR7162341,WGS,300,10778158800,PRJNA453965,SAMN08993534,Metagenome or environmental,4463688743,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-08,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX4080682,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076293,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076293,WGC076293D,SRP145558,2018-05-14T12:31:00Z,1
SRR7162342,WGS,300,13114018800,PRJNA453965,SAMN08993535,Metagenome or environmental,5263615473,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-22,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080681,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076306,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076306,WGC076306D,SRP145558,2018-05-14T12:33:00Z,1
