Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,create_date,version
SRR6498229,AMPLICON,502,22979050,PRJNA430990,SAMN08381612,Metagenome or environmental,14468235,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587126,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P152,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P152,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498230,AMPLICON,502,29819302,PRJNA430990,SAMN08381611,Metagenome or environmental,18293872,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587125,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P150,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P150,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498231,AMPLICON,502,50929908,PRJNA430990,SAMN08381632,Metagenome or environmental,32422589,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587124,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P209,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P209,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498232,AMPLICON,502,60407668,PRJNA430990,SAMN08381631,Metagenome or environmental,38406769,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587123,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P189,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P189,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498233,AMPLICON,502,34803660,PRJNA430990,SAMN08381429,Metagenome or environmental,21337190,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587122,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N057,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N057,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498234,AMPLICON,502,33066238,PRJNA430990,SAMN08381430,Metagenome or environmental,19943510,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587121,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N060,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N060,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498235,AMPLICON,502,22315908,PRJNA430990,SAMN08381427,Metagenome or environmental,13830732,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587120,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N052,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N052,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498236,AMPLICON,502,38360832,PRJNA430990,SAMN08381428,Metagenome or environmental,21137634,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587119,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N056,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N056,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498237,AMPLICON,502,25249596,PRJNA430990,SAMN08381425,Metagenome or environmental,15504688,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587118,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N049,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N049,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498238,AMPLICON,502,32592852,PRJNA430990,SAMN08381426,Metagenome or environmental,20221547,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587117,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N050,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N050,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498239,AMPLICON,502,53292822,PRJNA430990,SAMN08381423,Metagenome or environmental,30192471,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587116,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N043,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N043,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498240,AMPLICON,502,52299364,PRJNA430990,SAMN08381424,Metagenome or environmental,29582026,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587115,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N046,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N046,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498241,AMPLICON,502,35553146,PRJNA430990,SAMN08381445,Metagenome or environmental,22309253,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587114,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N095,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N095,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498242,AMPLICON,502,30180240,PRJNA430990,SAMN08381431,Metagenome or environmental,18451297,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587113,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N063,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N063,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498243,AMPLICON,502,26117554,PRJNA430990,SAMN08381432,Metagenome or environmental,16006041,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587112,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N066,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N066,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498244,AMPLICON,502,37191674,PRJNA430990,SAMN08381581,Metagenome or environmental,22906606,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587111,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P107,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P107,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498245,AMPLICON,502,56453414,PRJNA430990,SAMN08381511,Metagenome or environmental,35265168,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587110,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N235,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N235,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498246,AMPLICON,502,51865636,PRJNA430990,SAMN08381512,Metagenome or environmental,32186642,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587109,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N236,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N236,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498247,AMPLICON,502,57474482,PRJNA430990,SAMN08381509,Metagenome or environmental,35717226,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587108,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N229,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N229,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498248,AMPLICON,502,58912712,PRJNA430990,SAMN08381510,Metagenome or environmental,36660047,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587107,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N231,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N231,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498249,AMPLICON,502,45188032,PRJNA430990,SAMN08381507,Metagenome or environmental,27980787,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587106,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N220,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N220,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498250,AMPLICON,502,60701338,PRJNA430990,SAMN08381508,Metagenome or environmental,37962384,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587105,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N221,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N221,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498251,AMPLICON,502,63370472,PRJNA430990,SAMN08381505,Metagenome or environmental,38931986,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587104,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N191,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N191,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498252,AMPLICON,502,48786870,PRJNA430990,SAMN08381506,Metagenome or environmental,29995546,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587103,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N213,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N213,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498253,AMPLICON,502,40117832,PRJNA430990,SAMN08381503,Metagenome or environmental,25079196,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587102,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N187,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N187,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498254,AMPLICON,502,49372202,PRJNA430990,SAMN08381504,Metagenome or environmental,31153111,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587101,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N189,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N189,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498255,AMPLICON,502,29082366,PRJNA430990,SAMN08381593,Metagenome or environmental,17823710,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587100,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P120,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P120,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498256,AMPLICON,502,33064732,PRJNA430990,SAMN08381594,Metagenome or environmental,20655427,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587099,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P121,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P121,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498257,AMPLICON,502,29411678,PRJNA430990,SAMN08381595,Metagenome or environmental,18278697,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587098,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P122,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P122,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498258,AMPLICON,502,35579250,PRJNA430990,SAMN08381596,Metagenome or environmental,21910853,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587097,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P123,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P123,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498259,AMPLICON,502,32861422,PRJNA430990,SAMN08381597,Metagenome or environmental,20491144,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587096,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P125,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P125,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498260,AMPLICON,502,30661156,PRJNA430990,SAMN08381598,Metagenome or environmental,19164552,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587095,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P126,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P126,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498261,AMPLICON,502,25202910,PRJNA430990,SAMN08381599,Metagenome or environmental,15994242,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587094,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P131,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P131,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498262,AMPLICON,502,27488014,PRJNA430990,SAMN08381600,Metagenome or environmental,17079361,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587093,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P132,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P132,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498263,AMPLICON,502,19029314,PRJNA430990,SAMN08381601,Metagenome or environmental,11879165,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587092,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P133,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P133,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498264,AMPLICON,502,21755174,PRJNA430990,SAMN08381602,Metagenome or environmental,13351297,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587091,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P135,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P135,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498265,AMPLICON,502,39650972,PRJNA430990,SAMN08381454,Metagenome or environmental,24732460,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587090,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N105,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N105,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498266,AMPLICON,502,34430172,PRJNA430990,SAMN08381453,Metagenome or environmental,21743270,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587089,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N104,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N104,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498267,AMPLICON,502,32708312,PRJNA430990,SAMN08381451,Metagenome or environmental,19977596,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587088,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N102,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N102,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498268,AMPLICON,502,36414578,PRJNA430990,SAMN08381459,Metagenome or environmental,22578102,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587087,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N113,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N113,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498269,AMPLICON,502,48708558,PRJNA430990,SAMN08381458,Metagenome or environmental,34060074,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587086,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N112,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N112,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498270,AMPLICON,502,34466316,PRJNA430990,SAMN08381457,Metagenome or environmental,21402234,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587085,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N110,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N110,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498271,AMPLICON,502,24340474,PRJNA430990,SAMN08381376,Metagenome or environmental,15088123,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587084,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC064_76,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC064_76,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498272,AMPLICON,502,20640232,PRJNA430990,SAMN08381375,Metagenome or environmental,12838023,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587083,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC063,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC063,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498273,AMPLICON,502,30555234,PRJNA430990,SAMN08381374,Metagenome or environmental,18943560,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587082,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC052,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC052,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498274,AMPLICON,502,27416730,PRJNA430990,SAMN08381373,Metagenome or environmental,17047275,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587081,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC047,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC047,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498275,AMPLICON,502,24646694,PRJNA430990,SAMN08381380,Metagenome or environmental,15591761,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587080,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC097_CC101,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC097_CC101,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498276,AMPLICON,502,26899670,PRJNA430990,SAMN08381379,Metagenome or environmental,17235802,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587079,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC088,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC088,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498277,AMPLICON,502,29851932,PRJNA430990,SAMN08381378,Metagenome or environmental,18954438,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587078,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC079,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC079,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498278,AMPLICON,502,22609578,PRJNA430990,SAMN08381377,Metagenome or environmental,14242214,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587077,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC077,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC077,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498279,AMPLICON,502,30318290,PRJNA430990,SAMN08381624,Metagenome or environmental,19040704,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587076,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P172,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P172,stool,SRP131074,2018-01-23T18:40:00Z,1
