# Pathway	SID31004	SID31009	SID31021	SID31030	SID31071	SID31112	SID31129	SID31137	SID31159	SID31160	SID31188	SID31219	SID31223	SID31233	SID31236	SID31237	SID31256	SID31267	SID31275	SID31276	SID31282	SID31285	SID31300	SID31328	SID31333	SID31337	SID31343	SID31360	SID31367	SID31379	SID31398	SID31416	SID31424	SID31428	SID31431	SID31446	SID31449	SID31450	SID31452	SID31455	SID31477	SID31489	SID31493	SID31501	SID31512	SID31519	SID31537	SID31549	SID31557	SID31582	SID31637	SID31685	SID31700	SID31705	SID31711	SID31714	SID31723	SID31749	SID31750	SID31766	SID31865	SID31866	SID31868	SID31870	SID31871	SID31872	SID31873	SID31874	SID31875	SID31876	SID31877	SID31878	SID31879	SID31880	SID31881	SID31883	SID31884	SID530002	SID530018	SID530026	SID530028	SID530039	SID530041	SID530050	SID530052	SID530054	SID530055	SID530074	SID530075	SID530119	SID530142	SID530154	SID530163	SID530167	SID530168	SID530172	SID530177	SID530185	SID530215	SID530227	SID530251	SID530258	SID530262	SID530295	SID530297	SID530315	SID530323	SID530331	SID530348	SID530364	SID530368	SID530373	SID530394	SID530398	SID530403	SID530444	SID530450	SID530451	SID530558	SID530600	SID530623	SID530697	SID530705	SID530743	SID530756	SID530840	SID530867	SID530890	SID531128	SID531155	SID531248	SID531274	SID531277	SID531281	SID531333	SID531352	SID531361	SID531382	SID531403	SID531414	SID531416	SID531424	SID531469	SID531663	SID531766	SID531775	SID532305	SID532749	SID532779	SID532796	SID532802	SID532826	SID532832	SID532915
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36118e-05	0.0	1.06672e-05	3.57845e-05	1.84821e-05	0.0	0.0	0.0	0.0	0.0	4.00489e-05	0.0	5.85609e-06	1.48194e-05	7.88073e-05	0.0	0.0	0.0	0.0	0.0	8.90385e-06	9.90866e-06	0.0	0.0	0.0	0.0	1.19993e-05	0.000115578	0.0	0.000254792	0.0	0.0	0.0	0.0	2.93876e-06	3.18303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50086e-05	0.0	0.0	0.0	0.0	0.0	1.10016e-05	0.0	0.0	2.40722e-05	3.81083e-05	0.0	0.0	1.81254e-05	0.0	5.72634e-06	0.0	0.000265474	8.29749e-06	0.0	0.0	3.28752e-05	0.000455918	8.26447e-05	0.0	0.0	0.0	3.48813e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36299e-05	1.37457e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.32129e-06	0.0	0.0	0.0	5.2037e-05	0.0	0.000117792	0.0	0.0	0.0	0.0	1.46024e-05	6.10488e-05	0.0	7.00234e-06	0.0	0.0	2.7064e-05	5.66524e-05	0.0	1.20976e-05	0.0	0.0	0.000254113	0.0	0.0	2.86394e-06	6.12764e-06	9.58015e-06	8.44757e-06	1.65871e-05	0.0	0.0	5.28065e-05	0.0	4.31315e-05	0.0	2.18555e-05	0.0	7.20495e-06	2.51361e-05	0.0	0.0	0.0	0.000125701	0.0	0.0	0.0	4.61474e-05
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0.000214408	0.000172258	3.06589e-05	6.5344e-05	0.0	6.9313e-05	0.000274695	0.0	0.00212838	9.32086e-05	0.000185586	0.00176409	0.000277129	0.000219147	0.000163171	8.00678e-05	4.75226e-05	4.85122e-05	0.000693118	0.000335646	0.000338037	0.000314748	0.000189114	0.000128273	4.34836e-05	0.00157735	0.00183787	8.1741e-05	0.00143811	8.31445e-05	0.000220373	0.0	6.39545e-05	7.54947e-05	0.000405005	0.00233814	0.0	0.00264708	0.000478681	0.00140144	0.000156709	0.000412245	0.0023197	0.00077029	6.74272e-05	0.000285646	0.0	0.0003974	0.000111816	3.48159e-05	0.00266839	0.000109172	0.00127017	0.00121515	0.0002332	0.00223781	0.000341825	0.000961384	0.000858125	0.0	0.000215059	0.000747068	0.00219928	0.000288963	4.11433e-05	0.000247276	6.18437e-05	0.000262872	4.94192e-05	0.00214489	0.000268161	0.0	0.00250017	0.000426721	0.000450304	0.00159021	0.00132451	7.31995e-05	5.84284e-05	0.000119196	0.0	0.0	0.000329499	0.000260911	0.0	0.000156181	0.0	0.0	0.00219618	0.0	0.0	0.000326847	5.24943e-05	0.00149006	0.000137458	0.0	0.0	0.00114254	0.000445386	0.0	0.000551955	0.0	9.54462e-05	0.000162698	9.22446e-05	0.00169389	0.00124498	0.000118695	2.04175e-05	0.00102585	8.01132e-05	0.000410661	4.42616e-05	0.0	0.00240601	0.000373432	6.00981e-05	0.001414	0.0	0.000356095	0.0	3.60875e-05	0.00117271	0.000135403	0.00208994	0.00181884	0.000493267	0.000835094	0.0	0.000806954	3.5355e-05	8.09048e-05	0.000372126	0.0027823	0.000258174	0.00105557	0.000342345	0.0	0.00119681	0.0	0.000485617	0.0	0.000453753	0.000203711	8.677e-05	0.00108513	0.000230895	3.77516e-05	0.0	0.00013167	0.000715433	0.000126677	0.0	0.000182884
PWY-822: fructan biosynthesis	0.000842437	0.000347608	7.19415e-05	1.04402e-05	2.79211e-05	3.25221e-05	8.11799e-05	1.8505e-05	3.80026e-06	0.0	0.0	0.0	0.0	0.000320546	0.0	1.50377e-05	6.93438e-05	3.37978e-05	0.0	1.66677e-05	2.14001e-05	0.0	7.61524e-05	0.000281238	2.48465e-05	0.0	1.03255e-05	0.0	6.73227e-05	0.000729401	0.000461617	0.0	2.47039e-05	0.0	6.82552e-05	2.01042e-05	8.98517e-05	0.0	5.59293e-05	1.81256e-05	5.50128e-05	0.0	1.13221e-05	4.87272e-06	6.22008e-06	2.23207e-05	0.000624251	0.0	0.000591002	0.000105871	2.71655e-05	0.0	5.0428e-05	0.000100527	6.57628e-05	2.29661e-05	0.000107439	1.13324e-05	3.64479e-05	0.000118057	6.94751e-05	0.000159838	9.64832e-05	2.53638e-05	6.28088e-06	1.93012e-05	0.0	0.0	0.0	4.65757e-05	0.0	0.0	0.0	0.000111537	2.55616e-05	2.58862e-05	0.0	6.10167e-06	0.0	0.000103382	4.57296e-05	0.0	8.48997e-05	0.00070361	0.000102874	4.87528e-05	0.0	4.35021e-05	7.08717e-06	0.000122696	1.95837e-05	0.000250548	0.000651172	0.000127454	7.33028e-05	0.00018924	0.000122224	6.36109e-05	3.68464e-05	0.0	0.000208533	0.000183335	5.34327e-05	0.0	0.000120184	4.523e-05	0.0	2.85954e-05	4.38339e-05	0.0	0.000184287	0.000113364	1.61756e-05	0.0	8.61788e-05	4.04772e-05	4.72429e-05	8.81404e-05	2.1905e-05	0.0	0.0	2.17782e-05	0.00013586	6.53353e-05	5.83002e-06	2.94377e-05	0.0	6.80846e-05	6.92526e-05	0.00034829	0.000140484	1.20837e-05	8.17868e-06	0.000370893	8.37645e-06	5.96026e-06	1.25955e-05	0.0	0.0	8.57878e-06	7.80864e-06	4.52019e-05	0.000162994	0.0	0.0	1.94027e-05	0.0	3.72138e-05	8.82763e-05	1.67228e-05	3.60463e-05	5.373e-05	2.03249e-05	1.76269e-05
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.00392715	0.00419823	0.00254664	0.00281588	0.00327749	0.0054952	0.00476849	0.00170938	0.00420328	0.00357629	0.00332981	0.00495339	0.00660666	0.00385675	0.00337013	0.00299385	0.00450538	0.00348123	0.00556907	0.00413592	0.00407415	0.00252262	0.00521816	0.00419497	0.00409253	0.00254973	0.00312252	0.00460613	0.00337078	0.00412361	0.00352903	0.0013196	0.00370596	0.000943386	0.00460635	0.00488771	0.00241067	0.00509783	0.00359975	0.00496932	0.0044628	0.00436697	0.0042587	0.00352154	0.00250837	0.00301211	0.00419335	0.00385887	0.00620288	0.00549931	0.00361534	0.00690495	0.00372241	0.00427401	0.00107037	0.00362662	0.00261021	0.00420883	0.00417372	0.00232292	0.00302712	0.0060808	0.00399312	0.00328222	0.00295976	0.00538703	0.00539057	0.005209	0.0043759	0.00428482	0.00578793	0.00575182	0.00402813	0.00737366	0.00432608	0.00486194	0.00477489	0.00174948	0.00320627	0.00520026	0.00598909	0.00180631	0.00794171	0.00522796	0.00386784	0.00426433	0.0035545	0.000997636	0.00362062	0.00324813	0.00274687	0.002128	0.00427824	0.00433593	0.00323305	0.00307412	0.00272251	0.00588965	0.0039475	0.0012267	0.00284854	0.00377254	0.00537099	0.00579358	0.00432435	0.00486083	0.00431827	0.0038633	0.00561896	0.00401633	0.00500052	0.00514623	0.00450604	0.00220058	0.00303856	0.0046157	0.00554341	0.00460576	0.00346894	0.0063321	0.00499173	0.00315185	0.00521825	0.00530511	0.00331818	0.0035145	0.0053356	0.00438551	0.00586782	0.00399292	0.00427982	0.00369395	0.00598979	0.00426499	0.00228153	0.00668869	0.0044588	0.00933141	0.00590079	0.00318683	0.00387534	0.00692527	0.00563147	0.00712634	0.00767339	0.0049522	0.00681219	0.0045148	0.00522737	0.00686804	0.00438452	0.00597877	0.00417655	0.00639422
PWY-922: mevalonate pathway I (eukaryotes and bacteria)	0.000377392	0.000375604	4.01522e-05	4.82178e-05	5.66021e-05	3.94217e-05	6.23557e-05	0.000125548	2.66304e-05	0.0	0.0	2.45546e-05	0.0	1.95595e-05	2.57491e-05	2.15453e-05	9.06879e-05	0.0	0.0	0.0	0.0	0.0	3.86539e-05	0.000241203	1.3985e-05	0.000212619	0.000458378	0.0	8.6108e-05	0.000354237	0.00065063	0.0	6.26181e-05	0.0	5.8156e-05	8.00523e-05	7.26931e-05	0.0	0.0	2.17045e-05	5.30801e-05	8.16308e-05	8.06334e-06	2.56793e-05	0.0	4.70969e-05	0.000214261	0.0	0.000548617	0.000420193	1.57026e-05	0.0	5.70237e-05	8.98981e-05	0.000114172	2.45286e-05	6.00004e-05	0.0	0.0	2.66263e-05	5.33654e-05	2.39875e-05	0.000170681	0.000111277	0.0	0.0	0.0	0.0	0.0	9.16477e-05	0.0	0.0	0.0	0.000308196	0.0	1.578e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.9702e-05	0.000589062	3.51589e-05	0.0	0.0	0.0	7.25378e-06	0.000189548	2.14274e-05	0.000301578	0.000957838	5.62959e-05	2.25305e-05	0.000115295	5.34183e-05	3.77196e-05	0.0	0.0	0.0	9.30698e-05	5.83477e-05	0.0	3.0261e-05	1.77899e-05	0.0	0.0	0.000129323	0.0	8.69566e-05	3.13623e-05	0.0	0.0	0.000100119	1.63818e-05	8.13389e-05	6.62779e-05	0.0	0.0	0.0	2.17542e-05	0.000211786	3.33224e-05	0.0	1.49e-05	0.0	5.40518e-05	9.23326e-05	3.43624e-05	7.32103e-05	3.84312e-05	1.43821e-05	0.000201104	1.01303e-05	5.50564e-05	0.0	0.0	0.0	0.0	1.88044e-05	6.54095e-05	0.000224948	0.0	0.0	2.47954e-05	0.0	0.0	0.0	2.98816e-05	0.0	6.79966e-05	0.0	0.0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	0.00453845	0.00385969	0.00352458	0.00163449	0.0017035	0.00160548	0.00244661	0.00339273	0.00410188	0.00286604	0.00150533	0.00302608	0.00104501	0.00347661	0.0021816	0.00229329	0.00525413	0.00213588	0.00144382	0.00241845	0.00264072	0.00118889	0.0018732	0.00220416	0.00288572	0.00333801	0.00640159	0.0026366	0.00329487	0.00371567	0.00411623	0.00179328	0.00248476	0.00643289	0.00172135	0.00342872	0.00450625	0.00294164	0.00179082	0.00273895	0.00268698	0.00198221	0.00406237	0.00366139	0.00349781	0.00203496	0.00516227	0.00130508	0.00382617	0.00291103	0.00413582	0.00169471	0.00320786	0.00393807	0.00636925	0.00402286	0.00656648	0.00347762	0.00246639	0.00159982	0.00352037	0.00168617	0.00365641	0.00451371	0.00261248	0.00385586	0.001461	0.000941172	0.000952963	0.00398991	0.00112348	0.00128686	0.00387881	0.00221367	0.00274588	0.00362896	0.0034949	0.0032442	0.00315191	0.00231445	0.000806926	0.00216785	0.0020283	0.00318102	0.00387224	0.00576107	0.00248057	0.00710183	0.00363738	0.00256231	0.00153878	0.00252992	0.00469448	0.00280602	0.002656	0.00304765	0.00339672	0.00207002	0.00136762	0.00676819	0.00270731	0.00364211	0.00266944	0.00157742	0.00336547	0.0040005	0.0034499	0.00211796	0.00427584	0.00238815	0.00405216	0.00181784	0.00115482	0.00348877	0.00342022	0.00264491	0.00252746	0.00228083	0.00200877	0.00101911	0.00109066	0.00175504	0.00252074	0.00134898	0.00334096	0.00302773	0.000826051	0.00257417	0.00159901	0.0033126	0.00108192	0.00352036	0.00184276	0.00533511	0.00186539	0.00220599	0.000566557	0.000377805	0.00280534	0.00155668	0.00239417	0.000273008	0.00276814	0.00102703	0.0010891	0.00343931	0.000567264	0.00210065	0.000880276	0.00161083	0.0018836599999999	0.00276245	0.00200752	0.00140213
PWY0-1061: superpathway of L-alanine biosynthesis	0.000436546	0.000523061	0.00241289	0.0011832	0.00132883	0.0030153	0.00289691	0.000462773	0.00325453	0.000955621	0.000269111	0.00200676	0.000921721	0.00152888	0.0013399	0.00160876	0.00154131	0.00194695	0.00105724	0.000731702	0.00118876	0.000754941	0.00189784	0.000930323	0.00421242	0.000688932	0.00504806	0.00181554	0.00198655	0.0038033	0.000204085	0.00175907	0.00320673	0.000522381	0.00197636	0.00147053	0.00219965	0.00113776	0.00191851	0.00162339	0.00262823	0.00126929	0.00157921	0.000114169	0.0027179	0.0011472	0.00185209	0.00164929	0.00307958	0.00214401	0.00320152	0.000654103	0.00182034	0.00230632	0.000587263	0.00358273	0.000432206	0.0011839	0.00104704	0.00101103	0.000311167	0.000776458	0.00112383	0.0029798	0.00292858	0.00180047	0.00179139	0.00172842	0.000713077	0.00152076	0.00081798	0.000826337	0.00377316	0.000318249	0.000940924	0.000789651	0.00374725	0.000959215	0.00428125	0.00526366	0.000423649	0.000552881	0.00192097	0.00140337	0.00386658	0.00534843	0.00315383	0.00436884	0.00141107	0.00380813	0.00260328	0.00216253	0.00067186	0.000785923	0.00196064	0.00115349	7.0055e-05	0.0015798	0.00499976	0.000212136	0.00209395	0.00182472	0.000225176	0.00120864	0.00219096	0.00169799	0.00259992	0.00270973	0.00369046	0.00295093	0.00185002	0.00151254	0.00263308	0.00385298	0.00267429	0.00116539	0.00166544	0.000845781	0.000206696	0.0017195	0.00134232	0.00087875	0.00056906	0.000506284	0.00147462	0.00191322	0.0014093	0.00135434	0.000943276	0.00245062	0.000675687	0.0030616	0.00169761	0.00442677	0.00309747	0.00071542	0.000310304	0.000258517	0.000783604	0.00064662	0.0031603	0.000615094	0.000530885	0.000514587	0.00038664	0.000951483	8.79932e-05	0.00123002	0.00158233	0.00129783	0.002563	0.002085	0.000561455	0.00181675
PWY0-1221: putrescine degradation II	0.0	0.0	0.0	0.0	0.0	0.0	1.03273e-05	0.0	0.000184778	0.0	0.0	0.000114358	0.0	0.0	0.0	0.0	0.0	0.0	2.58138e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54415e-05	0.0	0.000529323	0.0	2.43688e-06	0.0	0.0	0.0	3.21632e-05	0.000123676	0.0	0.0	0.0	0.0	0.0	0.0	0.000219061	0.000103196	0.0	0.0	0.0	0.0	0.0	0.0	0.000198246	0.0	8.01013e-05	0.0	0.0	0.000232325	2.17148e-06	0.0	0.0	0.0	0.0	3.56815e-05	0.000272307	2.32031e-05	0.0	1.99221e-05	0.0	0.0	0.0	0.000181525	0.0	0.0	0.000407208	3.3307e-05	0.0	0.000119043	7.33662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65509e-06	0.0	0.0	0.00049057	0.0	0.0	0.0	0.0	0.000102953	0.0	0.0	0.0	0.0	0.0	0.0	7.77768e-06	0.0	0.0	0.0	0.0	0.000168692	0.000189325	0.0	0.0	0.000101227	0.0	7.23268e-06	0.0	0.0	0.0	0.0	0.0	9.44239e-05	0.0	6.92894e-06	0.0	0.0	0.0	7.31119e-06	7.62678e-05	0.00049336	0.0	2.28068e-05	0.0	0.0	0.0	4.58405e-06	3.72152e-06	0.0	5.01098e-06	3.83258e-05	0.0	0.0	6.44831e-05	0.0	2.68046e-05	0.0	0.0	0.0	0.0	8.43158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.86406e-06
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.000128136	0.000332406	0.000877141	0.00391214	8.48939e-05	9.64627e-06	6.23283e-05	0.000154496	0.000745629	0.000224611	0.000165254	0.00123257	0.00174602	1.96492e-05	0.000185301	0.0	0.000117074	0.000403187	0.00061508	0.000442987	0.000190907	0.000494165	0.0017376	0.000308764	6.86765e-05	0.000317287	0.000553476	0.000478539	0.0014627	3.40476e-05	8.41748e-05	5.92363e-05	0.000110935	0.00110229	0.000698286	0.000798574	0.000130086	0.000932427	0.000646607	0.000635099	4.36033e-05	0.000230298	0.000767217	0.00041557	6.10202e-05	0.00133721	0.000871402	0.000162639	2.175e-05	3.12939e-05	0.000819554	0.000242508	0.000276789	0.00139761	7.17191e-05	0.000395683	6.19377e-05	0.000304152	0.000272352	8.02098e-05	7.12309e-05	0.00362559	0.00107747	2.80523e-05	0.00013136	0.000783669	0.00223824	0.000331662	0.000290069	0.00138046	0.000313714	0.000828989	0.000627708	0.000754319	0.000436264	0.00102868	0.00124764	2.41923e-05	0.0	5.71288e-05	0.00051627	0.0	0.00243771	0.000522348	0.000202255	0.000226682	9.79852e-05	3.4643e-05	0.00141941	4.52272e-05	7.11615e-05	0.00013865	4.52035e-05	0.00107888	0.000227654	0.000174751	0.000317519	0.00106378	8.83098e-05	0.000949426	0.000146181	0.000328833	0.00068582	0.00044503	0.000198066	0.000446281	0.000284668	0.000293651	1.3857e-05	0.000971281	0.000601498	0.00106059	0.00092107	0.000225164	0.000622876	2.8912e-05	0.000343321	0.000622032	0.000852294	0.000472931	0.000397792	0.000796054	0.000786822	0.00199384	0.000850785	0.00127883	0.000258649	0.000261142	0.000534181	0.000332892	0.000266535	0.00190504	0.000492394	0.00147142	0.00199782	0.00083684	9.68426e-05	0.000441713	0.00184122	0.000437891	0.000849991	8.78678e-05	0.00038926	0.00310133	0.000260715	0.000859221	0.000648629	0.00055519	0.00108661	0.00200252	0.000194226	0.00103811	5.2162e-05	0.000370108
PWY0-1261: anhydromuropeptides recycling I	0.000363235	0.000747802	8.49967e-05	0.00078678	0.000140252	0.000395235	0.000535364	4.51469e-05	0.00299664	0.000798302	0.00099678	0.00176257	0.000336213	0.000283389	0.000196644	5.55729e-05	0.000240956	0.000838898	0.00114598	0.00030637	0.000253969	0.00213182	0.00174742	0.00125597	8.47175e-05	0.00087274	0.0017828	0.00130022	0.00317007	0.000402508	0.000213643	0.000150121	0.00012462	0.000232636	0.00132387	0.00210935	0.000133954	0.0017985	0.000546822	0.00114924	0.000165664	0.000476093	0.0026428	0.000712018	0.000613384	0.000428901	0.000334135	0.000211105	0.00069115	0.000255493	0.0024849	0.000578576	0.0015423	0.00340769	0.000285287	0.00213305	0.000164798	0.000673024	0.000818937	0.000389772	0.000513515	0.000998022	0.0029275	0.000117033	3.8653e-05	0.000387097	0.000908496	0.00146394	0.000977109	0.00280876	0.00205782	0.00109585	0.00295864	0.00126043	0.000857788	0.00186497	0.00150355	0.000608649	5.75408e-05	0.000254638	0.000803631	0.000237633	0.000906174	0.00127868	0.000212068	0.000575687	0.00109042	0.000120318	0.00341991	0.00103865	0.000738756	0.00111913	7.60695e-05	0.00186489	0.00057609	0.000869434	0.000462052	0.00183451	0.000124783	5.40755e-05	0.00111415	0.000554902	0.00080371	0.000976336	0.00029623	0.00237452	0.00159853	0.00118626	0.000447569	0.00102526	0.000137114	0.000386476	0.00228787	4.95257e-05	0.00183348	0.000487201	0.000317275	0.00127772	0.00082265	0.000790192	0.00111393	0.000326787	0.00160305	0.000853714	0.00246297	0.00334123	0.00118485	0.000564277	0.000612201	0.00079465	0.000204261	0.00304784	0.000836251	0.00268334	0.000420113	0.00125353	0.000201973	0.00194884	0.00118494	0.000954496	0.00112656	0.00112295	0.00143853	0.0013116	0.00180985	0.00104794	0.00195787	0.00115427	0.00128006	0.000658525	0.000855281	0.000267091	0.000650349	0.001654
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.000172042	0.0	0.00141265	0.0	0.0	0.00151018	0.0	0.0	0.0	0.0	0.0	0.0	0.0001662	3.27995e-05	6.7742e-05	0.0	0.0	0.0	0.0	0.000408305	0.000549549	1.55303e-05	0.00230077	0.0	0.0	0.0	0.0	0.0	0.000273649	0.00173601	0.0	0.0010122	8.79512e-05	0.0	0.0	0.0	0.0017992	0.000264815	0.0	6.48796e-05	0.0	0.0	0.0	0.0	0.00214299	0.0	0.000732553	0.0	0.0	0.00132247	8.13175e-05	0.0	0.0	0.0	0.0	0.000161327	0.00110568	3.28055e-05	0.0	6.53256e-05	0.0	3.61097e-05	0.0	0.00122533	2.53239e-05	0.0	0.00188911	0.000204996	0.0	0.00138959	0.000599839	0.0	0.0	0.0	0.0	0.0	0.0	0.000129451	0.0	3.77046e-05	0.0	0.0	0.00228121	0.0	0.0	0.0	2.3101e-05	0.00086811	1.43014e-05	0.0	0.0	0.000574833	0.0	0.0	0.000285922	0.0	0.0	0.0	2.08585e-05	0.00104209	0.000672874	3.93665e-05	0.0	0.0	0.0	7.55827e-05	0.0	0.0	0.000696376	0.0	0.0	0.000820863	0.0	5.99158e-05	0.0	0.0	0.000212379	5.29344e-05	0.00115619	0.0050091	0.0	0.000130437	0.0	0.000215519	0.0	0.000353701	3.61909e-05	0.00120146	0.000149708	0.000417789	2.58618e-05	0.0	0.000441326	0.0	0.000205348	0.0	0.0	0.0	0.0	0.000520934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14964e-05
PWY0-1296: purine ribonucleosides degradation	0.00888392	0.00843329	0.0087999	0.00919688	0.00987045	0.00772313	0.00706115	0.0122705	0.00496204	0.00989814	0.0128816	0.0075428	0.0101707	0.00934609	0.00896408	0.0103403	0.00826438	0.009346	0.0102156	0.00973649	0.00997417	0.00807319	0.0122181	0.0120233	0.00794084	0.00893904	0.00344293	0.00785229	0.00478535	0.00958036	0.0103216	0.00855125	0.00966157	0.00920441	0.00706809	0.00601203	0.01052	0.00417166	0.011562	0.00727995	0.00816241	0.00846657	0.00523702	0.0145996	0.00913964	0.0109559	0.00706377	0.00894171	0.00656843	0.00728038	0.00570049	0.00661394	0.00739189	0.00576372	0.00989724	0.00512432	0.00982872	0.00687119	0.00954331	0.01047	0.00848386	0.00648952	0.0054742	0.00788282	0.00866057	0.00657284	0.00763937	0.00759996	0.0106408	0.00452071	0.00828636	0.00998138	0.0037465	0.00528573	0.0145362	0.00510568	0.00544164	0.0115453	0.00817095	0.00619532	0.00851514	0.00901502	0.00773864	0.00849419	0.00660502	0.00576159	0.0104224	0.00539022	0.00490217	0.00680669	0.011092	0.00988417	0.00664043	0.00841111	0.00986094	0.00934073	0.00981396	0.00797761	0.00610227	0.00885312	0.011667	0.00856145	0.00827539	0.0103565	0.00850739	0.00546551	0.00502829	0.0115833	0.00563575	0.00803159	0.00781193	0.00653672	0.00835213	0.00917119	0.00689699	0.00910093	0.0076935	0.00877332	0.00841855	0.00960465	0.0113886	0.00811909	0.00747271	0.00943765	0.00663829	0.00417823	0.00975323	0.00989024	0.00781606	0.00988099	0.00687449	0.00506984	0.00788691	0.00633105	0.00911012	0.00616829	0.00650978	0.00407481	0.00802187	0.010018	0.00740832	0.00248007	0.00817461	0.00941141	0.00615144	0.00891945	0.00699062	0.00815306	0.0116685	0.00845746	0.0114366	0.00892574	0.0101035	0.00632603
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.00293742	0.00285733	0.00175032	0.0013434	0.00141547	0.000275588	0.0012453	0.00167166	0.00325434	0.00279848	0.00427253	0.00340092	0.00114545	0.00411528	0.000571227	0.00068409	0.0017992	0.00114273	0.00257428	0.000839584	0.000424295	0.000828643	0.00144356	0.00203237	0.000720582	0.00201114	0.00245823	0.00117136	0.00362861	0.002266	0.00158888	0.000149225	0.00113143	0.00200214	0.00103524	0.00376218	0.00231432	0.00241397	0.000645179	0.00124817	0.000906278	0.00127028	0.00353976	0.00172837	0.00100594	0.00162531	0.00177813	0.00152622	0.00268371	0.00135573	0.00418568	0.000576173	0.00215909	0.00282397	0.00075257	0.00289223	0.00182137	0.00093122	0.000844866	0.00115955	0.00196131	0.0015373	0.00261911	0.00100764	0.000246354	0.000205017	0.00102103	0.00229907	0.000610573	0.00311534	0.000222363	0.00122536	0.0032678	0.0016078	0.000717015	0.00364381	0.00196767	0.00126537	0.00192854	0.00193435	0.000740795	0.00342718	0.000438705	0.00253479	0.000859621	0.000710106	0.000594658	0.000891433	0.00386516	0.000979805	0.00246809	0.00132075	0.00174664	0.00259492	0.00292512	0.00217132	0.000830264	0.0017574	0.00077585	9.35263e-05	0.00176664	0.00135351	0.00183964	0.000363296	0.000739444	0.0030771	0.00176117	0.000178586	0.00128283	0.000947908	0.00150097	0.00100668	0.000385625	0.000687614	0.00364264	0.00122946	0.000979364	0.00268072	0.000518723	0.000243548	0.00294849	0.000689213	0.00115789	0.000541132	0.00379881	0.00411481	0.000297189	0.00147386	0.000464694	0.00299429	0.00214584	0.0031643	0.0013378	0.00449583	0.00179098	0.00120505	0.000623025	8.69598e-05	0.00372462	0.000319611	0.000755568	0.000510354	0.00236654	0.000262667	0.000958332	0.0034207	0.000270717	0.00162899	0.00329989	0.000236688	0.000511168	0.000919571	0.00024683	0.000744936
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0.000325347	0.000582704	0.000266862	0.000392144	0.0002624	0.000808824	0.000765186	0.000433042	0.00281894	0.000594788	0.000261899	0.00264293	0.00098542	0.0007601	0.000316775	0.00033777	0.000393482	0.000577263	0.0014505	0.000498358	0.000614746	0.000480045	0.000418279	0.000344832	0.000580925	0.00251331	0.00207207	0.000316938	0.00323645	0.000340299	0.000650509	0.000139822	0.000298255	0.000174419	0.00066942	0.00291159	0.000452767	0.00212075	0.000379892	0.00112512	0.000545867	0.000724607	0.00309445	0.0018429	0.000244221	0.000433895	0.000606809	0.000525472	0.000277638	0.000964701	0.00363134	0.000670142	0.00159367	0.00267267	0.0008165	0.00237551	0.000604026	0.00129219	0.000579276	0.00034212	0.000226581	0.000651524	0.00226249	0.000804294	0.0001228	0.000191193	0.000456285	0.000719546	0.000170931	0.00266296	0.00043738	0.000268848	0.00274588	0.000830595	0.00076628	0.00253398	0.00151879	9.46866e-05	0.000141198	0.000327684	0.00047718	0.000181393	0.000333256	0.000932861	0.000160854	0.000572312	0.000553767	0.000379159	0.00348946	0.000521898	0.000286559	0.00119946	0.000617187	0.00194347	0.000526821	0.000446872	0.000357327	0.00132145	0.000259176	0.000102679	0.0016919	0.000399585	0.000526968	0.000989864	0.000375036	0.00252465	0.00139007	0.000621575	0.000151419	0.000786796	0.000407138	0.00056564	0.000296153	0.000169249	0.0026715	0.000617557	0.000248267	0.00199738	0.000731988	0.000700003	0.00050573	0.000356152	0.00154012	0.000581682	0.00265785	0.00378024	0.00028185	0.00081142	0.000389386	0.000849575	0.000230786	0.00311716	0.000433808	0.00382636	0.00154116	0.000883395	0.000115299	8.59798e-05	0.003159	0.000549538	0.000703349	8.87028e-05	0.000524758	0.000216767	0.000255927	0.00189212	0.000240776	0.000873421	0.000184409	0.000420911	0.000689004	0.00113739	0.000454241	0.000317926
