Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR22135779,WGS,302,6472801938,PRJNA893406,SAMN31421951,Metagenome or environmental,2074554667,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-13,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115119,China,Asia,China: Pingjiang,Homo_sapiens17,Illumina NovaSeq 6000,feces17,28.71 N 113.58 E,H17,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:05:00Z,1,H17,SRP405751
SRR22135780,WGS,302,6453985224,PRJNA893406,SAMN31422094,Metagenome or environmental,2048780167,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-20,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115118,China,Asia,China: Pingjiang,Homo_sapiens160,Illumina NovaSeq 6000,feces160,28.71 N 113.58 E,DM96,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM96,SRP405751
SRR22135781,WGS,300,5819353500,PRJNA893406,SAMN31422093,Metagenome or environmental,2112113877,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-29,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115117,China,Asia,China: Changsha,Homo_sapiens159,Illumina NovaSeq 6000,feces159,28.19 N 112.99 E,DM95,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:17:00Z,1,DM95,SRP405751
SRR22135782,WGS,300,5836714800,PRJNA893406,SAMN31422092,Metagenome or environmental,1767851845,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-29,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115116,China,Asia,China: Changsha,Homo_sapiens158,Illumina NovaSeq 6000,feces158,28.19 N 112.99 E,DM94,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM94,SRP405751
SRR22135783,WGS,300,5471580300,PRJNA893406,SAMN31422091,Metagenome or environmental,1696631373,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-29,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115115,China,Asia,China: Changsha,Homo_sapiens157,Illumina NovaSeq 6000,feces157,28.19 N 112.99 E,DM93,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM93,SRP405751
SRR22135784,WGS,302,8121750628,PRJNA893406,SAMN31422061,Metagenome or environmental,2815128013,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-28,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115114,China,Asia,China: Pingjiang,Homo_sapiens127,Illumina NovaSeq 6000,feces127,28.71 N 113.58 E,DM63,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:23:00Z,1,DM63,SRP405751
SRR22135785,WGS,302,6676957562,PRJNA893406,SAMN31422060,Metagenome or environmental,2152802513,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-16,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115113,China,Asia,China: Pingjiang,Homo_sapiens126,Illumina NovaSeq 6000,feces126,28.71 N 113.58 E,DM62,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM62,SRP405751
SRR22135786,WGS,302,6139370986,PRJNA893406,SAMN31422059,Metagenome or environmental,1956985249,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-16,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115112,China,Asia,China: Pingjiang,Homo_sapiens125,Illumina NovaSeq 6000,feces125,28.71 N 113.58 E,DM61,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM61,SRP405751
SRR22135787,WGS,302,7298896060,PRJNA893406,SAMN31422058,Metagenome or environmental,2329621368,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-16,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115111,China,Asia,China: Pingjiang,Homo_sapiens124,Illumina NovaSeq 6000,feces124,28.71 N 113.58 E,DM60,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM60,SRP405751
SRR22135788,WGS,302,7488695812,PRJNA893406,SAMN31422057,Metagenome or environmental,2391752480,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-08,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115110,China,Asia,China: Pingjiang,Homo_sapiens123,Illumina NovaSeq 6000,feces123,28.71 N 113.58 E,DM59,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM59,SRP405751
SRR22135789,WGS,302,6673727370,PRJNA893406,SAMN31422056,Metagenome or environmental,2116276548,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-08,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115109,China,Asia,China: Pingjiang,Homo_sapiens122,Illumina NovaSeq 6000,feces122,28.71 N 113.58 E,DM58,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM58,SRP405751
SRR22135790,WGS,302,6680331204,PRJNA893406,SAMN31422055,Metagenome or environmental,2110324272,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-08,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115108,China,Asia,China: Pingjiang,Homo_sapiens121,Illumina NovaSeq 6000,feces121,28.71 N 113.58 E,DM57,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM57,SRP405751
SRR22135791,WGS,302,6359846086,PRJNA893406,SAMN31421947,Metagenome or environmental,2025544838,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2022-01-13,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115107,China,Asia,China: Pingjiang,Homo_sapiens13,Illumina NovaSeq 6000,feces13,28.71 N 113.58 E,H13,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,H13,SRP405751
SRR22135792,WGS,302,6946946468,PRJNA893406,SAMN31422054,Metagenome or environmental,2187627324,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-05,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115106,China,Asia,China: Pingjiang,Homo_sapiens120,Illumina NovaSeq 6000,feces120,28.71 N 113.58 E,DM56,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM56,SRP405751
SRR22135793,WGS,302,7228813336,PRJNA893406,SAMN31422053,Metagenome or environmental,2296457145,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-05,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115105,China,Asia,China: Pingjiang,Homo_sapiens119,Illumina NovaSeq 6000,feces119,28.71 N 113.58 E,DM55,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM55,SRP405751
SRR22135794,WGS,302,7395211712,PRJNA893406,SAMN31422052,Metagenome or environmental,2376217301,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-04-15,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115104,China,Asia,China: Pingjiang,Homo_sapiens118,Illumina NovaSeq 6000,feces118,28.71 N 113.58 E,DM54,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM54,SRP405751
SRR22135795,WGS,302,6970436934,PRJNA893406,SAMN31422051,Metagenome or environmental,2198818412,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-03-25,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115103,China,Asia,China: Pingjiang,Homo_sapiens117,Illumina NovaSeq 6000,feces117,28.71 N 113.58 E,DM53,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM53,SRP405751
SRR22135796,WGS,302,6237765606,PRJNA893406,SAMN31422050,Metagenome or environmental,1979343930,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-03-19,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115102,China,Asia,China: Pingjiang,Homo_sapiens116,Illumina NovaSeq 6000,feces116,28.71 N 113.58 E,DM52,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM52,SRP405751
SRR22135797,WGS,302,6543743248,PRJNA893406,SAMN31422049,Metagenome or environmental,2095167254,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-12-07,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115101,China,Asia,China: Pingjiang,Homo_sapiens115,Illumina NovaSeq 6000,feces115,28.71 N 113.58 E,DM51,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM51,SRP405751
SRR22135798,WGS,302,7031599182,PRJNA893406,SAMN31422048,Metagenome or environmental,2276475028,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-12-07,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115100,China,Asia,China: Pingjiang,Homo_sapiens114,Illumina NovaSeq 6000,feces114,28.71 N 113.58 E,DM50,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM50,SRP405751
SRR22135799,WGS,302,7456959236,PRJNA893406,SAMN31422047,Metagenome or environmental,2379085034,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-11-23,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115099,China,Asia,China: Pingjiang,Homo_sapiens113,Illumina NovaSeq 6000,feces113,28.71 N 113.58 E,DM49,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM49,SRP405751
SRR22135800,WGS,302,7035896944,PRJNA893406,SAMN31422046,Metagenome or environmental,2236738458,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-16,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115098,China,Asia,China: Pingjiang,Homo_sapiens112,Illumina NovaSeq 6000,feces112,28.71 N 113.58 E,DM48,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM48,SRP405751
SRR22135801,WGS,302,6247338704,PRJNA893406,SAMN31422045,Metagenome or environmental,1995710528,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-08,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115097,China,Asia,China: Pingjiang,Homo_sapiens111,Illumina NovaSeq 6000,feces111,28.71 N 113.58 E,DM47,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM47,SRP405751
SRR22135802,WGS,300,5817152100,PRJNA893406,SAMN31421946,Metagenome or environmental,2144013637,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-25,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115096,China,Asia,China: Changsha,Homo_sapiens12,Illumina NovaSeq 6000,feces12,28.19 N 112.99 E,H12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,H12,SRP405751
SRR22135803,WGS,302,8031259348,PRJNA893406,SAMN31422044,Metagenome or environmental,2541891977,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-05,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115095,China,Asia,China: Pingjiang,Homo_sapiens110,Illumina NovaSeq 6000,feces110,28.71 N 113.58 E,DM46,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM46,SRP405751
SRR22135804,WGS,302,6580349876,PRJNA893406,SAMN31422043,Metagenome or environmental,2120630443,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-03-11,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115094,China,Asia,China: Pingjiang,Homo_sapiens109,Illumina NovaSeq 6000,feces109,28.71 N 113.58 E,DM45,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:19:00Z,1,DM45,SRP405751
SRR22135805,WGS,302,6997139170,PRJNA893406,SAMN31422042,Metagenome or environmental,2220272037,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-10-26,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115093,China,Asia,China: Pingjiang,Homo_sapiens108,Illumina NovaSeq 6000,feces108,28.71 N 113.58 E,DM44,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM44,SRP405751
SRR22135806,WGS,300,6054954300,PRJNA893406,SAMN31422041,Metagenome or environmental,2242052234,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-11-23,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115092,China,Asia,China: Changsha,Homo_sapiens107,Illumina NovaSeq 6000,feces107,28.19 N 112.99 E,DM43,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM43,SRP405751
SRR22135807,WGS,300,5612332500,PRJNA893406,SAMN31422040,Metagenome or environmental,2072205342,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-11-23,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115091,China,Asia,China: Changsha,Homo_sapiens106,Illumina NovaSeq 6000,feces106,28.19 N 112.99 E,DM42,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM42,SRP405751
SRR22135808,WGS,302,6538142658,PRJNA893406,SAMN31422039,Metagenome or environmental,2070731350,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-08-21,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115090,China,Asia,China: Pingjiang,Homo_sapiens105,Illumina NovaSeq 6000,feces105,28.71 N 113.58 E,DM41,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM41,SRP405751
SRR22135809,WGS,302,6669231496,PRJNA893406,SAMN31422038,Metagenome or environmental,2137299971,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-12-04,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115089,China,Asia,China: Pingjiang,Homo_sapiens104,Illumina NovaSeq 6000,feces104,28.71 N 113.58 E,DM40,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM40,SRP405751
SRR22135810,WGS,300,6116083500,PRJNA893406,SAMN31422037,Metagenome or environmental,2232177938,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-30,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115088,China,Asia,China: Changsha,Homo_sapiens103,Illumina NovaSeq 6000,feces103,28.19 N 112.99 E,DM39,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM39,SRP405751
SRR22135811,WGS,302,7555231244,PRJNA893406,SAMN31422036,Metagenome or environmental,2419876961,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-30,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115087,China,Asia,China: Pingjiang,Homo_sapiens102,Illumina NovaSeq 6000,feces102,28.71 N 113.58 E,DM38,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM38,SRP405751
SRR22135812,WGS,302,6232778982,PRJNA893406,SAMN31422035,Metagenome or environmental,2002820510,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-27,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115086,China,Asia,China: Pingjiang,Homo_sapiens101,Illumina NovaSeq 6000,feces101,28.71 N 113.58 E,DM37,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM37,SRP405751
SRR22135813,WGS,302,7540557970,PRJNA893406,SAMN31421945,Metagenome or environmental,2354187116,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-12-14,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115085,China,Asia,China: Pingjiang,Homo_sapiens11,Illumina NovaSeq 6000,feces11,28.71 N 113.58 E,H11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,H11,SRP405751
SRR22135814,WGS,302,8264084738,PRJNA893406,SAMN31421936,Metagenome or environmental,2594653409,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-09,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115084,China,Asia,China: Pingjiang,Homo_sapiens2,Illumina NovaSeq 6000,feces2,28.71 N 113.58 E,H2,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:18:00Z,1,H2,SRP405751
SRR22135815,WGS,302,7113149752,PRJNA893406,SAMN31421935,Metagenome or environmental,2259495247,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-09,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115083,China,Asia,China: Pingjiang,Homo_sapiens1,Illumina NovaSeq 6000,feces1,28.71 N 113.58 E,H1,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:20:00Z,1,H1,SRP405751
