Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,ID,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR7124791,WGS,300,8824994700,PRJNA449784,SAMN08918123,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3453336889,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045767,China,Asia,China: Beijing,Homo sapiens,KD-014,HiSeq X Ten,39.97 N 116.38 E,KD-014,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:32:00Z,1,KD-014,SRP144673
SRR7124792,WGS,300,6907641000,PRJNA449784,SAMN08918124,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2761961265,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045766,China,Asia,China: Beijing,Homo sapiens,KD-015,HiSeq X Ten,39.97 N 116.38 E,KD-015,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:31:00Z,1,KD-015,SRP144673
SRR7124793,WGS,300,10866381000,PRJNA449784,SAMN08918121,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4291578465,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045765,China,Asia,China: Beijing,Homo sapiens,KD-012,HiSeq X Ten,39.97 N 116.38 E,KD-012,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:37:00Z,1,KD-012,SRP144673
SRR7124794,WGS,300,11655687300,PRJNA449784,SAMN08918122,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4555140769,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045764,China,Asia,China: Beijing,Homo sapiens,KD-013,HiSeq X Ten,39.97 N 116.38 E,KD-013,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:38:00Z,1,KD-013,SRP144673
SRR7124795,WGS,300,10847369700,PRJNA449784,SAMN08918259,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4273504971,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045763,China,Asia,China: Beijing,Homo sapiens,KD-150,HiSeq X Ten,39.93 N 116.18 E,KD-150,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:41:00Z,1,KD-150,SRP144673
SRR7124796,WGS,300,9430185000,PRJNA449784,SAMN08918300,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3780852544,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045762,China,Asia,China: Beijing,Homo sapiens,KD-191,HiSeq X Ten,39.9 N 116.25 E,KD-191,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:39:00Z,1,KD-191,SRP144673
SRR7124797,WGS,300,14269165800,PRJNA449784,SAMN08918295,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5383080012,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045761,China,Asia,China: Beijing,Homo sapiens,KD-186,HiSeq X Ten,39.9 N 116.25 E,KD-186,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:43:00Z,1,KD-186,SRP144673
SRR7124798,WGS,300,13244236800,PRJNA449784,SAMN08918296,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5023421950,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045760,China,Asia,China: Beijing,Homo sapiens,KD-187,HiSeq X Ten,39.9 N 116.25 E,KD-187,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:44:00Z,1,KD-187,SRP144673
SRR7124799,WGS,300,13287828600,PRJNA449784,SAMN08918260,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5127831761,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045759,China,Asia,China: Beijing,Homo sapiens,KD-151,HiSeq X Ten,39.93 N 116.18 E,KD-151,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:46:00Z,1,KD-151,SRP144673
SRR7124800,WGS,300,14042892600,PRJNA449784,SAMN08918298,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5305717277,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045758,China,Asia,China: Beijing,Homo sapiens,KD-189,HiSeq X Ten,39.9 N 116.25 E,KD-189,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:46:00Z,1,KD-189,SRP144673
SRR7124801,WGS,300,12864811800,PRJNA449784,SAMN08918291,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4810996711,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-01,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045757,China,Asia,China: Beijing,Homo sapiens,KD-182,HiSeq X Ten,39.9 N 116.25 E,KD-182,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:42:00Z,1,KD-182,SRP144673
SRR7124802,WGS,300,10487619000,PRJNA449784,SAMN08918292,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4229645951,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045756,China,Asia,China: Beijing,Homo sapiens,KD-183,HiSeq X Ten,39.9 N 116.25 E,KD-183,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:37:00Z,1,KD-183,SRP144673
SRR7124803,WGS,300,11129536200,PRJNA449784,SAMN08918293,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4369265765,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-09,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045755,China,Asia,China: Beijing,Homo sapiens,KD-184,HiSeq X Ten,39.9 N 116.25 E,KD-184,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:41:00Z,1,KD-184,SRP144673
SRR7124804,WGS,300,9055588500,PRJNA449784,SAMN08918294,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3558032844,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045754,China,Asia,China: Beijing,Homo sapiens,KD-185,HiSeq X Ten,39.9 N 116.25 E,KD-185,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:40:00Z,1,KD-185,SRP144673
SRR7124805,WGS,300,12119095500,PRJNA449784,SAMN08918297,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4827748663,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-02-29,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045753,China,Asia,China: Beijing,Homo sapiens,KD-188,HiSeq X Ten,39.9 N 116.25 E,KD-188,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:43:00Z,1,KD-188,SRP144673
SRR7124806,WGS,300,12032624100,PRJNA449784,SAMN08918086,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4725141078,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-14,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045752,China,Asia,China: Beijing,Homo sapiens,CON-046,HiSeq X Ten,39.9 N 116.23 E,CON-046,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:44:00Z,1,CON-046,SRP144673
SRR7124807,WGS,300,9451316400,PRJNA449784,SAMN08918082,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3671356938,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-14,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045751,China,Asia,China: Beijing,Homo sapiens,CON-042,HiSeq X Ten,39.9 N 116.23 E,CON-042,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:41:00Z,1,CON-042,SRP144673
SRR7124808,WGS,300,10697826300,PRJNA449784,SAMN08918087,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4139882382,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-15,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045750,China,Asia,China: Beijing,Homo sapiens,CON-047,HiSeq X Ten,39.9 N 116.23 E,CON-047,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:41:00Z,1,CON-047,SRP144673
SRR7124809,WGS,300,9687110400,PRJNA449784,SAMN08918110,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3783240149,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-21,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045749,China,Asia,China: Beijing,Homo sapiens,KD-001,HiSeq X Ten,39.97 N 116.38 E,KD-001,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:43:00Z,1,KD-001,SRP144673
SRR7124810,WGS,300,12269197800,PRJNA449784,SAMN08918189,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5031212756,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045748,China,Asia,China: Beijing,Homo sapiens,KD-080,HiSeq X Ten,39.9 N 116.23 E,KD-080,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:44:00Z,1,KD-080,SRP144673
SRR7124811,WGS,300,11035369500,PRJNA449784,SAMN08918190,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4320208183,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045747,China,Asia,China: Beijing,Homo sapiens,KD-081,HiSeq X Ten,39.9 N 116.23 E,KD-081,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:46:00Z,1,KD-081,SRP144673
SRR7124812,WGS,300,11404048500,PRJNA449784,SAMN08918088,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4473732580,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-14,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045746,China,Asia,China: Beijing,Homo sapiens,CON-048,HiSeq X Ten,39.9 N 116.23 E,CON-048,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:47:00Z,1,CON-048,SRP144673
SRR7124813,WGS,300,13496868000,PRJNA449784,SAMN08918136,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5082947768,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045745,China,Asia,China: Beijing,Homo sapiens,KD-027,HiSeq X Ten,39.97 N 116.38 E,KD-027,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:51:00Z,1,KD-027,SRP144673
SRR7124814,WGS,300,10504506000,PRJNA449784,SAMN08918096,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4069684039,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-19,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045744,China,Asia,China: Beijing,Homo sapiens,CON-056,HiSeq X Ten,39.9 N 116.23 E,CON-056,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:41:00Z,1,CON-056,SRP144673
SRR7124815,WGS,300,12459058800,PRJNA449784,SAMN08918131,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4655968464,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045743,China,Asia,China: Beijing,Homo sapiens,KD-022,HiSeq X Ten,39.97 N 116.38 E,KD-022,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:49:00Z,1,KD-022,SRP144673
SRR7124816,WGS,300,12097487700,PRJNA449784,SAMN08918181,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4705029672,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-10,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045742,China,Asia,China: Beijing,Homo sapiens,KD-072,HiSeq X Ten,39.9 N 116.23 E,KD-072,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:46:00Z,1,KD-072,SRP144673
