Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,Instrument,LibraryLayout,LibrarySelection,LibrarySource,local_environmental_context,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id,ENA_first_public,ENA_last_update,external_id,INSDC_first_public,INSDC_last_update,INSDC_status
ERR11869411,WGS,300,2960553600,PRJEB65297,SAMEA114293190,feces,930681502,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266913,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293190,HC017,human gut metagenome,ERP150421,HC017,,,,,,
ERR11869413,WGS,300,2012912400,PRJEB65297,SAMEA114293191,feces,638002960,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266915,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293191,HC018,human gut metagenome,ERP150421,HC018,,,,,,
ERR11869415,WGS,300,3015014100,PRJEB65297,SAMEA114293192,feces,949748514,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266917,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:57:00Z,1,SAMEA114293192,HC022,human gut metagenome,ERP150421,HC022,,,,,,
ERR11869417,WGS,300,2811261000,PRJEB65297,SAMEA114293193,feces,889138838,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266919,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293193,HC028,human gut metagenome,ERP150421,HC028,,,,,,
ERR11869419,WGS,300,2298678300,PRJEB65297,SAMEA114293194,feces,733695184,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266921,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293194,HC029,human gut metagenome,ERP150421,HC029,,,,,,
ERR11869421,WGS,300,2882704500,PRJEB65297,SAMEA114293195,feces,913527012,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266923,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293195,HC037,human gut metagenome,ERP150421,HC037,,,,,,
ERR11869423,WGS,300,2729022000,PRJEB65297,SAMEA114293196,feces,855624046,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266925,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293196,HC049,human gut metagenome,ERP150421,HC049,,,,,,
ERR11869425,WGS,300,2157990000,PRJEB65297,SAMEA114293197,feces,719189391,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266927,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293197,HC050,human gut metagenome,ERP150421,HC050,,,,,,
ERR11869426,WGS,300,2855880000,PRJEB65297,SAMEA114293198,feces,910578412,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266928,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293198,HC051,human gut metagenome,ERP150421,HC051,,,,,,
ERR11869428,WGS,300,2235040200,PRJEB65297,SAMEA114293199,feces,723124655,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266930,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293199,HC066,human gut metagenome,ERP150421,HC066,,,,,,
ERR11869430,WGS,300,3041084700,PRJEB65297,SAMEA114293200,feces,968208575,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266932,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293200,HC068,human gut metagenome,ERP150421,HC068,,,,,,
ERR11869433,WGS,300,2748103200,PRJEB65297,SAMEA114293201,feces,873897383,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266935,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293201,HC069,human gut metagenome,ERP150421,HC069,,,,,,
ERR11869435,WGS,300,2193075600,PRJEB65297,SAMEA114293202,feces,697221808,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266937,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293202,HC072,human gut metagenome,ERP150421,HC072,,,,,,
ERR11869437,WGS,300,2219467500,PRJEB65297,SAMEA114293203,feces,714963635,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266939,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293203,HC073,human gut metagenome,ERP150421,HC073,,,,,,
ERR11869439,WGS,300,3201479400,PRJEB65297,SAMEA114293204,feces,1033590473,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266941,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:57:00Z,1,SAMEA114293204,HC074,human gut metagenome,ERP150421,HC074,,,,,,
ERR11869443,WGS,300,2965963800,PRJEB65297,SAMEA114293205,feces,986135171,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266945,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293205,HC076,human gut metagenome,ERP150421,HC076,,,,,,
ERR11869449,WGS,300,2362770300,PRJEB65297,SAMEA114293206,feces,749834273,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266951,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293206,HC081,human gut metagenome,ERP150421,HC081,,,,,,
ERR11869451,WGS,300,2259219900,PRJEB65297,SAMEA114293207,feces,726970331,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266953,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293207,HC086,human gut metagenome,ERP150421,HC086,,,,,,
ERR11869457,WGS,300,2152050900,PRJEB65297,SAMEA114293208,feces,684612424,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266959,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293208,HC088,human gut metagenome,ERP150421,HC088,,,,,,
ERR11869460,WGS,300,2422303500,PRJEB65297,SAMEA114293209,feces,763862411,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266962,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293209,HC089,human gut metagenome,ERP150421,HC089,,,,,,
ERR11869463,WGS,300,2161833000,PRJEB65297,SAMEA114293210,feces,696273912,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266965,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293210,HC093,human gut metagenome,ERP150421,HC093,,,,,,
ERR11869469,WGS,300,2135944200,PRJEB65297,SAMEA114293211,feces,676246430,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266971,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293211,HC094,human gut metagenome,ERP150421,HC094,,,,,,
ERR11869471,WGS,300,2376111600,PRJEB65297,SAMEA114293212,feces,750528473,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266973,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293212,HC095,human gut metagenome,ERP150421,HC095,,,,,,
ERR11869474,WGS,300,2035232100,PRJEB65297,SAMEA114293213,feces,643173266,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266976,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293213,HC096,human gut metagenome,ERP150421,HC096,,,,,,
ERR11869477,WGS,300,2218166100,PRJEB65297,SAMEA114293214,feces,702257832,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266979,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:57:00Z,1,SAMEA114293214,HC097,human gut metagenome,ERP150421,HC097,,,,,,
ERR11869480,WGS,300,2056182300,PRJEB65297,SAMEA114293215,feces,652187712,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266982,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293215,HC098,human gut metagenome,ERP150421,HC098,,,,,,
ERR11869482,WGS,300,3420984000,PRJEB65297,SAMEA114293216,feces,1116274279,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266984,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293216,HC099,human gut metagenome,ERP150421,HC099,,,,,,
ERR11869488,WGS,300,2096202600,PRJEB65297,SAMEA114293224,feces,663528615,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266990,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293224,HC209,human gut metagenome,ERP150421,HC209,,,,,,
ERR11869608,WGS,300,2483054100,PRJEB65297,SAMEA114293225,feces,836266645,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267110,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293225,HC210,human gut metagenome,ERP150421,HC210,,,,,,
ERR11869621,WGS,300,2279778900,PRJEB65297,SAMEA114293226,feces,721345712,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267123,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293226,HC212,human gut metagenome,ERP150421,HC212,,,,,,
ERR11869634,WGS,300,2446819500,PRJEB65297,SAMEA114293227,feces,783577711,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267136,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293227,HC214,human gut metagenome,ERP150421,HC214,,,,,,
ERR11869639,WGS,300,2351438700,PRJEB65297,SAMEA114293228,feces,762288283,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267141,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293228,HC215,human gut metagenome,ERP150421,HC215,,,,,,
ERR11869645,WGS,300,2145596700,PRJEB65297,SAMEA114293229,feces,679698493,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267147,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293229,HC218,human gut metagenome,ERP150421,HC218,,,,,,
ERR11869649,WGS,300,2172863700,PRJEB65297,SAMEA114293230,feces,690562323,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267151,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293230,HC219,human gut metagenome,ERP150421,HC219,,,,,,
ERR11869653,WGS,300,2042994300,PRJEB65297,SAMEA114293231,feces,652818009,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267155,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293231,HC220,human gut metagenome,ERP150421,HC220,,,,,,
ERR11869664,WGS,300,3080992800,PRJEB65297,SAMEA114293232,feces,965412189,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267166,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293232,HC221,human gut metagenome,ERP150421,HC221,,,,,,
ERR11869673,WGS,300,2374902300,PRJEB65297,SAMEA114293233,feces,731223304,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267175,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293233,HC222,human gut metagenome,ERP150421,HC222,,,,,,
ERR11869677,WGS,300,2521846800,PRJEB65297,SAMEA114293234,feces,783523573,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267179,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293234,HC223,human gut metagenome,ERP150421,HC223,,,,,,
ERR11869682,WGS,300,2424052500,PRJEB65297,SAMEA114293235,feces,760946939,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267184,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:57:00Z,1,SAMEA114293235,HC224,human gut metagenome,ERP150421,HC224,,,,,,
ERR11869711,WGS,300,2169727200,PRJEB65297,SAMEA114293236,feces,677655966,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267213,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293236,HC225,human gut metagenome,ERP150421,HC225,,,,,,
ERR11869740,WGS,300,2287880400,PRJEB65297,SAMEA114293237,feces,717827035,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267242,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293237,HC226,human gut metagenome,ERP150421,HC226,,,,,,
ERR11869769,WGS,300,2350584000,PRJEB65297,SAMEA114293238,feces,726765969,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267271,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293238,HC227,human gut metagenome,ERP150421,HC227,,,,,,
ERR11869773,WGS,300,2190659100,PRJEB65297,SAMEA114293239,feces,671576441,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267275,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293239,HC228,human gut metagenome,ERP150421,HC228,,,,,,
ERR11869776,WGS,300,2234081400,PRJEB65297,SAMEA114293240,feces,701724214,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267278,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:02:00Z,1,SAMEA114293240,HC229,human gut metagenome,ERP150421,HC229,,,,,,
