Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id
ERR3348551,AMPLICON,500,39997459,PRJEB32767,SAMEA5682784,20883969,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","gs,s3,ncbi,ena","gs.us-east1,ncbi.public,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372896,SAMEA5682784,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682784,16s_1839LL,Mus musculus,ERP115481,16s_1839LL
ERR3348552,AMPLICON,500,42862663,PRJEB32767,SAMEA5682785,21519591,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","s3,ena,gs,ncbi","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372897,SAMEA5682785,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682785,16s_1840LL,Mus musculus,ERP115481,16s_1840LL
ERR3348553,AMPLICON,500,34786842,PRJEB32767,SAMEA5682786,17874322,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,ncbi,gs,ena","s3.us-east-1,ncbi.public,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372898,SAMEA5682786,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682786,16s_1842LL,Mus musculus,ERP115481,16s_1842LL
ERR3348554,AMPLICON,500,35847912,PRJEB32767,SAMEA5682787,17618271,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,ena,s3,gs","ena,gs.us-east1,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372899,SAMEA5682787,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682787,16s_1862LL,Mus musculus,ERP115481,16s_1862LL
ERR3348555,AMPLICON,500,41451966,PRJEB32767,SAMEA5682788,20589443,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,s3,gs,ena","ena,s3.us-east-1,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372900,SAMEA5682788,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682788,16s_1863LL,Mus musculus,ERP115481,16s_1863LL
ERR3348556,AMPLICON,500,37825437,PRJEB32767,SAMEA5682789,19024627,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","s3,ncbi,ena,gs","ncbi.public,gs.us-east1,ena,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372901,SAMEA5682789,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682789,16s_1865LL,Mus musculus,ERP115481,16s_1865LL
ERR3348557,AMPLICON,500,44748201,PRJEB32767,SAMEA5682790,23561039,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","ena,gs,s3,ncbi","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372902,SAMEA5682790,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:09:00Z,1,SAMEA5682790,16s_1868LL,Mus musculus,ERP115481,16s_1868LL
ERR3348558,AMPLICON,500,34037902,PRJEB32767,SAMEA5682791,19358182,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","gs,s3,ena,ncbi","ena,gs.us-east1,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372903,SAMEA5682791,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682791,16s_1965LL,Mus musculus,ERP115481,16s_1965LL
ERR3348559,AMPLICON,500,33131985,PRJEB32767,SAMEA5682792,16671935,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","s3,ena,gs,ncbi","ena,s3.us-east-1,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372904,SAMEA5682792,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682792,16s_1950LL,Mus musculus,ERP115481,16s_1950LL
ERR3348560,AMPLICON,500,42211912,PRJEB32767,SAMEA5682793,21282602,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,ena,ncbi,s3","s3.us-east-1,ena,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372905,SAMEA5682793,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682793,16s_1952LL,Mus musculus,ERP115481,16s_1952LL
ERR3348561,AMPLICON,500,37307325,PRJEB32767,SAMEA5682794,18795175,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","ncbi,ena,s3,gs","ncbi.public,ena,s3.us-east-1,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372906,SAMEA5682794,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682794,16s_1955LL,Mus musculus,ERP115481,16s_1955LL
ERR3348562,AMPLICON,500,33802057,PRJEB32767,SAMEA5682795,16302182,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","s3,gs,ncbi,ena","ena,s3.us-east-1,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372907,SAMEA5682795,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682795,16s_1956LL,Mus musculus,ERP115481,16s_1956LL
ERR3348563,AMPLICON,500,40171856,PRJEB32767,SAMEA5682796,19974236,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","gs,ena,ncbi,s3","gs.us-east1,ncbi.public,ena,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372908,SAMEA5682796,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682796,16s_1957LL,Mus musculus,ERP115481,16s_1957LL
ERR3348564,AMPLICON,500,34530962,PRJEB32767,SAMEA5682797,17205971,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","gs,ncbi,s3,ena","ena,s3.us-east-1,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372909,SAMEA5682797,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682797,16s_2007LL,Mus musculus,ERP115481,16s_2007LL
ERR3348565,AMPLICON,500,50973221,PRJEB32767,SAMEA5682798,25514510,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,s3,ena,ncbi","ncbi.public,ena,s3.us-east-1,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372910,SAMEA5682798,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682798,16s_2008LL,Mus musculus,ERP115481,16s_2008LL
ERR3348566,AMPLICON,500,45370722,PRJEB32767,SAMEA5682799,22630499,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","s3,ncbi,gs,ena","ena,s3.us-east-1,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:35Z,ERX3372911,SAMEA5682799,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:35Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682799,16s_2009LL,Mus musculus,ERP115481,16s_2009LL
ERR3348567,AMPLICON,500,49537142,PRJEB32767,SAMEA5682800,25831801,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,ncbi,gs,ena","ncbi.public,gs.us-east1,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372912,SAMEA5682800,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682800,16s_2010LL,Mus musculus,ERP115481,16s_2010LL
ERR3348568,AMPLICON,500,38367483,PRJEB32767,SAMEA5682801,19037923,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","ncbi,s3,gs,ena","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372913,SAMEA5682801,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682801,16s_2028LL,Mus musculus,ERP115481,16s_2028LL
ERR3348569,AMPLICON,500,38538144,PRJEB32767,SAMEA5682802,19977153,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","s3,ncbi,ena,gs","ncbi.public,gs.us-east1,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372914,SAMEA5682802,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682802,16s_2023LL,Mus musculus,ERP115481,16s_2023LL
ERR3348570,AMPLICON,500,50398236,PRJEB32767,SAMEA5682803,28224158,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,ena,gs,s3","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372915,SAMEA5682803,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682803,16s_726LL,Mus musculus,ERP115481,16s_726LL
ERR3348571,AMPLICON,500,40053256,PRJEB32767,SAMEA5682804,22075537,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","s3,ncbi,gs,ena","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372916,SAMEA5682804,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682804,16s_690LL,Mus musculus,ERP115481,16s_690LL
ERR3348572,AMPLICON,500,44056515,PRJEB32767,SAMEA5682805,23625828,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","gs,ncbi,s3,ena","gs.us-east1,ena,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372917,SAMEA5682805,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:10:00Z,1,SAMEA5682805,16s_694LL,Mus musculus,ERP115481,16s_694LL
ERR3348573,AMPLICON,500,39293228,PRJEB32767,SAMEA5682806,21755116,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,gs,s3,ena","ena,s3.us-east-1,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372918,SAMEA5682806,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682806,16s_695LL,Mus musculus,ERP115481,16s_695LL
ERR3348574,AMPLICON,500,57158630,PRJEB32767,SAMEA5682807,30251871,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","ena,s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372919,SAMEA5682807,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682807,16s_699LL,Mus musculus,ERP115481,16s_699LL
ERR3348575,AMPLICON,500,37573358,PRJEB32767,SAMEA5682808,20225742,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ncbi,ena,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372920,SAMEA5682808,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682808,16s_698LL,Mus musculus,ERP115481,16s_698LL
ERR3348576,AMPLICON,500,52506942,PRJEB32767,SAMEA5682809,28753761,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","gs,s3,ena,ncbi","ncbi.public,ena,s3.us-east-1,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372921,SAMEA5682809,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682809,16s_700LL,Mus musculus,ERP115481,16s_700LL
ERR3348577,AMPLICON,500,58871201,PRJEB32767,SAMEA5682810,33131207,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","gs,ena,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372922,SAMEA5682810,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682810,16s_701LL,Mus musculus,ERP115481,16s_701LL
ERR3348578,AMPLICON,500,43195259,PRJEB32767,SAMEA5682811,25059251,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,ena,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372923,SAMEA5682811,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682811,16s_702LL,Mus musculus,ERP115481,16s_702LL
ERR3348579,AMPLICON,500,52484135,PRJEB32767,SAMEA5682812,29593660,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","s3,ena,gs,ncbi","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372924,SAMEA5682812,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682812,16s_712LL,Mus musculus,ERP115481,16s_712LL
ERR3348580,AMPLICON,500,50955803,PRJEB32767,SAMEA5682813,28218480,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","gs,ena,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372925,SAMEA5682813,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682813,16s_708LL,Mus musculus,ERP115481,16s_708LL
ERR3348581,AMPLICON,500,52509712,PRJEB32767,SAMEA5682814,29664495,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ena,s3,ncbi,gs","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-06-01,2019-06-01T12:40:36Z,ERX3372926,SAMEA5682814,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-06-01T12:40:36Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T02:11:00Z,1,SAMEA5682814,16s_713LL,Mus musculus,ERP115481,16s_713LL
